Date,True,Deep LSTM with 50-50-50-50 neuron,LSTM with 50-50-50-50 neuron and recurrent dropout,Shallow LSTM 50-50 neurons,Shallow LSTM 50-10 neurons,Shallow LSTM 10-10 neurons,Shallow LSTM 10-10 neurons without callback opt,Shallow LSTM 5-5 neurons without callback opt
2020-01-02,74.33351135253906,70.01339,59.24589,67.15817,62.630768,58.99688,59.77689,39.20501
2020-01-03,73.61083984375,70.86677,59.467484,67.58687,62.942825,59.24347,60.029266,39.206306
2020-01-06,74.19739532470703,71.16774,59.689236,67.98625,63.231617,59.465084,60.2631,39.220047
2020-01-07,73.84844207763672,71.244774,59.907166,68.37828,63.514435,59.6868,60.487812,39.22604
2020-01-08,75.03638458251953,70.97553,60.116837,68.72094,63.76105,59.88303,60.683544,39.235493
2020-01-09,76.63021850585938,71.25052,60.343086,69.07858,64.01846,60.093613,60.88726,39.238186
2020-01-10,76.80345916748047,72.49053,60.56996,69.500885,64.31794,60.33725,61.126205,39.237408
2020-01-13,78.44432067871094,73.63228,60.79721,69.93917,64.6254,60.579372,61.37181,39.243713
2020-01-14,77.38506317138672,74.9277,61.0328,70.44652,64.9778,60.856926,61.649086,39.241707
2020-01-15,77.05342864990234,74.96504,61.267925,70.90216,65.29165,61.097385,61.895725,39.254116
2020-01-16,78.01863098144531,74.09139,61.49775,71.28699,65.55791,61.306396,62.099823,39.262104
2020-01-17,78.88236999511719,73.73097,61.731625,71.65745,65.81437,61.51819,62.29594,39.262627
2020-01-21,78.3478012084961,74.25063,61.970238,72.03665,66.075134,61.735374,62.498386,39.26367
2020-01-22,78.6274642944336,74.60505,62.207123,72.36637,66.30193,61.920513,62.675575,39.272934
2020-01-23,79.00611877441406,74.81448,62.44109,72.66334,66.50758,62.090797,62.834152,39.278294
2020-01-24,78.77843475341797,75.06463,62.656693,72.93942,66.69795,62.251087,62.981285,39.281643
2020-01-27,76.46192932128906,75.069725,62.86411,73.1733,66.86001,62.386837,63.107407,39.2888
2020-01-28,78.62499237060547,73.68642,63.043564,73.24849,66.918526,62.436638,63.152634,39.30737
2020-01-29,80.27079010009766,73.53399,63.2091,73.34554,66.994484,62.516247,63.208225,39.300396
2020-01-30,80.15447235107422,75.027016,63.358368,73.52254,67.11828,62.631817,63.308937,39.29441
2020-01-31,76.60051727294922,76.46198,63.494186,73.72398,67.25443,62.742046,63.420986,39.29775
2020-02-03,76.3901596069336,75.04293,63.602776,73.74683,67.2741,62.745483,63.4387,39.320316
2020-02-04,78.91207885742188,72.96218,63.703876,73.66758,67.23325,62.71561,63.40121,39.326015
2020-02-05,79.55554962158203,73.042435,63.78362,73.65847,67.23696,62.73719,63.403103,39.314545
2020-02-06,80.4861068725586,74.534325,63.85494,73.71332,67.277756,62.778316,63.442528,39.313725
2020-02-07,79.39208984375,76.42237,63.908447,73.84806,67.36722,62.848183,63.517517,39.30982
2020-02-10,79.7691650390625,76.82646,63.945667,73.963455,67.440636,62.894077,63.57751,39.31613
2020-02-11,79.28788757324219,76.45101,63.984303,74.086555,67.519936,62.947586,63.635895,39.314537
2020-02-12,81.1707992553711,75.61576,64.01093,74.1794,67.577995,62.98665,63.677635,39.316372
2020-02-13,80.5927734375,75.98801,64.0552,74.3487,67.68668,63.073742,63.757145,39.30568
2020-02-14,80.61262512207031,76.392265,64.10897,74.51479,67.79065,63.15039,63.837254,39.309776
2020-02-18,79.13656616210938,76.540855,64.15957,74.67258,67.88986,63.224365,63.909885,39.310215
2020-02-19,80.28268432617188,75.67036,64.20607,74.74087,67.93227,63.25328,63.938602,39.319096
2020-02-20,79.45906829833984,75.43129,64.260376,74.817154,67.98337,63.30133,63.971867,39.313683
2020-02-21,77.66050720214844,75.21408,64.31093,74.84483,68.00238,63.32266,63.986095,39.319344
2020-02-24,73.97160339355469,74.15178,64.35148,74.7538,67.948,63.283783,63.943268,39.331142
2020-02-25,71.46601867675781,71.39973,64.376396,74.415695,67.739494,63.123627,63.77982,39.355686
2020-02-26,72.59973907470703,68.18261,64.38934,73.83486,67.38068,62.86036,63.496887,39.378094
2020-02-27,67.85401916503906,67.00326,64.33768,73.2033,66.98711,62.594746,63.191544,39.376877
2020-02-28,67.8143310546875,65.39042,64.219025,72.322815,66.42039,62.183945,62.759293,39.406727
2020-03-02,74.12789154052734,64.369225,64.04497,71.35995,65.7951,61.738426,62.274147,39.408813
2020-03-03,71.77363586425781,67.30239,63.856827,70.73319,65.38789,61.464325,61.976543,39.373646
2020-03-04,75.10282897949219,70.09365,63.630577,70.1939,65.02162,61.173706,61.723656,39.383926
2020-03-05,72.6667251586914,72.82773,63.360687,69.926956,64.83409,61.002613,61.59569,39.35837
2020-03-06,71.70170593261719,72.78492,63.082935,69.70243,64.66433,60.81903,61.47684,39.363228
2020-03-09,66.03065490722656,70.73208,62.80371,69.479256,64.493546,60.63554,61.34046,39.36096
2020-03-10,70.78630065917969,66.04955,62.536846,68.97563,64.12795,60.309956,61.039886,39.388855
2020-03-11,68.3278579711914,64.474396,62.266872,68.60443,63.85702,60.100056,60.808983,39.3591
2020-03-12,61.58015823364258,64.243385,62.00105,68.18298,63.54428,59.854126,60.559753,39.367634
2020-03-13,68.95796966552734,61.78997,61.700413,67.40452,62.978294,59.416847,60.09386,39.399494
2020-03-16,60.08673095703125,62.527126,61.393906,66.87688,62.592735,59.155926,59.773026,39.35269
2020-03-17,62.72875213623047,61.174297,61.06324,66.02232,61.960464,58.68302,59.264225,39.388042
2020-03-18,61.19315719604492,60.247658,60.71912,65.198,61.350983,58.247894,58.75929,39.362957
2020-03-19,60.72429275512695,59.57753,60.329124,64.34035,60.704792,57.780087,58.23291,39.35044
2020-03-20,56.869178771972656,59.148754,59.91673,63.49403,60.06003,57.303143,57.704998,39.32818
2020-03-23,55.661041259765625,57.504326,59.486187,62.49426,59.290024,56.72339,57.066334,39.31778
2020-03-24,61.24525833129883,55.433937,59.049522,61.40537,58.441963,56.09091,56.354046,39.29166
2020-03-25,60.90787124633789,56.20678,58.59926,60.632954,57.828316,55.620792,55.84657,39.230576
2020-03-26,64.11302947998047,58.39313,58.108692,60.058838,57.35814,55.21428,55.462456,39.191143
2020-03-27,61.45860290527344,61.61582,57.67473,59.827198,57.154915,54.97669,55.2954,39.144318
2020-03-30,63.212501525878906,62.664715,57.253387,59.660286,56.998108,54.75711,55.15826,39.127594
2020-03-31,63.08350372314453,62.630093,56.788082,59.647472,56.957756,54.638256,55.10725,39.086517
2020-04-01,59.76424026489258,62.051838,56.407845,59.724983,56.990997,54.5885,55.1194,39.06195
2020-04-02,60.76150131225586,59.977238,56.037395,59.667183,56.91997,54.4825,55.04027,39.050797
2020-04-03,59.888275146484375,58.407265,55.750484,59.601597,56.848892,54.411724,54.962643,39.025345
2020-04-06,65.1127700805664,57.52568,55.51562,59.480152,56.738106,54.327736,54.858604,39.00975
2020-04-07,64.35862731933594,59.57103,55.39533,59.626453,56.844288,54.41319,54.94581,38.97804
2020-04-08,66.00585174560547,62.23942,55.24988,59.860138,57.018475,54.52824,55.09478,38.968044
2020-04-09,66.4821548461914,64.563965,55.191483,60.23593,57.307674,54.72823,55.33729,38.95577
2020-04-13,67.78704071044922,65.78588,55.273808,60.69984,57.668644,54.98395,55.64085,38.964035
2020-04-14,71.21049499511719,66.3857,55.30361,61.249508,58.091084,55.291004,55.993164,38.959106
2020-04-15,70.56053924560547,67.98461,55.517265,62.013542,58.679276,55.73175,56.484547,38.962772
2020-04-16,71.12120056152344,68.91191,55.746407,62.804855,59.282597,56.17813,56.98738,38.98394
2020-04-17,70.15617370605469,69.100975,56.050182,63.60237,59.888397,56.639355,57.486404,39.00457
2020-04-20,68.6999740600586,68.28773,56.4015,64.29974,60.417255,57.054607,57.92081,39.03491
2020-04-21,66.57642364501953,66.646,56.82443,64.82095,60.81796,57.388077,58.248844,39.075867
2020-04-22,68.49406433105469,64.43726,57.253418,65.0909,61.03604,57.598507,58.42709,39.121883
2020-04-23,68.22862243652344,63.896996,57.589066,65.29665,61.204765,57.792324,58.56684,39.134727
2020-04-24,70.19834899902344,64.51194,57.9083,65.431915,61.32166,57.939297,58.672718,39.156414
2020-04-27,70.24797058105469,66.40533,58.165474,65.62069,61.475742,58.106617,58.809982,39.158333
2020-04-28,69.10929870605469,68.161964,58.438187,65.82984,61.64402,58.26391,58.96136,39.172337
2020-04-29,71.37919616699219,68.348526,58.666496,65.97505,61.763927,58.36944,59.06873,39.18864
2020-04-30,72.88502502441406,68.72148,58.880615,66.200554,61.940365,58.51826,59.21834,39.185863
2020-05-01,71.71163177490234,69.77382,59.123383,66.534134,62.19197,58.711723,59.431522,39.191517
2020-05-04,72.72626495361328,69.93865,59.341545,66.841965,62.421394,58.872654,59.623203,39.210503
2020-05-05,73.81780242919922,69.950066,59.56292,67.17668,62.668964,59.051174,59.822895,39.220413
2020-05-06,74.57939147949219,70.41337,59.722816,67.556755,62.942356,59.253994,60.04165,39.221615
2020-05-07,75.35091400146484,71.21699,59.90402,67.98241,63.246185,59.479588,60.28442,39.226753
2020-05-08,77.14439392089844,72.11701,60.080837,68.44626,63.57377,59.72536,60.54387,39.230377
2020-05-11,78.35828399658203,73.49574,60.27374,68.997795,63.9596,60.020744,60.847717,39.228386
2020-05-12,77.4627914428711,74.99065,60.478382,69.62474,64.392815,60.353233,61.188156,39.22824
2020-05-13,76.52749633789062,75.12668,60.67375,70.20681,64.791046,60.65744,61.498085,39.236336
2020-05-14,76.99763488769531,73.91675,60.9039,70.6855,65.120865,60.91621,61.75029,39.247066
2020-05-15,76.54241180419922,72.92877,61.145382,71.09978,65.408394,61.157833,61.968563,39.249363
2020-05-18,78.3458480834961,72.31905,61.405468,71.424286,65.636826,61.3579,62.144913,39.258003
2020-05-19,77.89312744140625,73.16367,61.681095,71.76993,65.881065,61.577164,62.33525,39.255238
2020-05-20,79.40800476074219,74.1076,61.970726,72.07525,66.09736,61.764008,62.5092,39.267784
2020-05-21,78.81597900390625,75.40598,62.227795,72.41537,66.3349,61.96784,62.696495,39.26614
2020-05-22,79.32343292236328,75.86474,62.47791,72.71989,66.54614,62.140408,62.865204,39.276627
2020-05-26,78.7861328125,75.878494,62.697777,73.01223,66.74788,62.30552,63.02214,39.278446
2020-05-27,79.12940216064453,75.3341,62.90878,73.25075,66.91308,62.438274,63.150967,39.286366
2020-05-28,79.16423034667969,74.9443,63.120415,73.46294,67.061966,62.559776,63.265724,39.291546
2020-05-29,79.08712005615234,74.8336,63.295963,73.64359,67.187744,62.66436,63.363125,39.29585
2020-06-01,80.05972290039062,74.8634,63.44635,73.79077,67.290634,62.750633,63.442703,39.299183
2020-06-02,80.43035125732422,75.4883,63.60009,73.96057,67.40854,62.849873,63.534126,39.298145
2020-06-03,80.87313079833984,76.289795,63.735302,74.14624,67.53369,62.951324,63.63259,39.299564
2020-06-04,80.1766357421875,76.96224,63.85526,74.35148,67.66933,63.058205,63.73771,39.299763
2020-06-05,82.46015167236328,76.77297,63.96504,74.5192,67.77931,63.14031,63.822094,39.306557
2020-06-08,82.94768524169922,77.51546,64.06896,74.773766,67.94459,63.275448,63.945103,39.2954
2020-06-09,85.56700897216797,78.54284,64.16253,75.07836,68.136086,63.426575,64.09156,39.292118
2020-06-10,87.76844024658203,80.55459,64.2608,75.52609,68.41531,63.64891,64.30012,39.27431
2020-06-11,83.55464172363281,83.12323,64.392944,76.1323,68.78757,63.93891,64.57813,39.25862
2020-06-12,84.27600860595703,81.64142,64.55461,76.57632,69.054634,64.11944,64.777054,39.283245
2020-06-15,85.3182601928711,79.4975,64.7259,76.9527,69.28699,64.29391,64.934586,39.280468
2020-06-16,87.57939147949219,78.81844,64.911125,77.31273,69.508766,64.47796,65.08935,39.276848
2020-06-17,87.45750427246094,80.45874,65.088585,77.74589,69.77259,64.70704,65.279144,39.26437
2020-06-18,87.4923324584961,82.212776,65.280266,78.18083,70.03355,64.92473,65.47204,39.26637
2020-06-19,86.99234771728516,82.98127,65.46602,78.59215,70.27941,65.12812,65.64974,39.266106
2020-06-22,89.26839447021484,82.515915,65.66275,78.941,70.4885,65.300865,65.799324,39.269783
2020-06-23,91.1738052368164,83.09545,65.85887,79.34422,70.73087,65.51298,65.97065,39.2563
2020-06-24,89.56440734863281,84.900604,66.06601,79.83662,71.02081,65.76306,66.18135,39.24485
2020-06-25,90.75342559814453,85.01292,66.27428,80.263954,71.267166,65.959625,66.362305,39.25408
2020-06-26,87.96495056152344,84.914185,66.485596,80.69317,71.517395,66.16558,66.536736,39.246983
2020-06-29,89.99225616455078,82.96103,66.69451,80.95548,71.66827,66.28062,66.643684,39.264362
2020-06-30,90.74346923828125,82.54234,66.888725,81.21366,71.823746,66.419876,66.74585,39.253086
2020-07-01,90.57183837890625,83.53384,67.07308,81.47794,71.97868,66.562225,66.85662,39.24903
2020-07-02,90.57183837890625,84.494896,67.246254,81.71749,72.117874,66.6848,66.958374,39.25077
2020-07-06,92.9946517944336,84.890175,67.41637,81.92933,72.2422,66.79187,67.048,39.25312
2020-07-07,92.70609283447266,86.3382,67.56174,82.2254,72.41289,66.9469,67.16798,39.239475
2020-07-08,94.865234375,87.1154,67.70171,82.528145,72.5803,67.08849,67.291,39.242065
2020-07-09,95.273193359375,88.3669,67.824715,82.92002,72.796196,67.27451,67.44103,39.227802
2020-07-10,95.4398422241211,89.148735,67.94103,83.349304,73.02497,67.46504,67.601395,39.22076
2020-07-13,94.99955749511719,89.1097,68.10197,83.78495,73.25768,67.65069,67.76186,39.21905
2020-07-14,96.5716552734375,88.25648,68.262505,84.17256,73.461945,67.81179,67.89931,39.221344
2020-07-15,97.23580932617188,88.485886,68.420784,84.583435,73.6796,67.99645,68.04185,39.21189
2020-07-16,96.0393295288086,89.37925,68.5691,85.00396,73.89704,68.18492,68.18738,39.20649
2020-07-17,95.84529876708984,89.12714,68.72453,85.347115,74.07109,68.33014,68.30441,39.212723
2020-07-20,97.86514282226562,88.404755,68.88119,85.620865,74.212296,68.4527,68.39465,39.213516
2020-07-21,96.51444244384766,89.27487,69.04104,85.93044,74.375626,68.608536,68.50021,39.202503
2020-07-22,96.78556823730469,89.351105,69.18113,86.16639,74.49338,68.71832,68.5825,39.210464
2020-07-23,92.38023376464844,89.20886,69.30493,86.36514,74.595894,68.818306,68.649,39.206795
2020-07-24,92.15138244628906,86.19799,69.4308,86.326546,74.57338,68.79463,68.63517,39.231804
2020-07-27,94.33539581298828,83.833115,69.529915,86.15996,74.49792,68.74185,68.57414,39.230785
2020-07-28,92.78570556640625,84.6332,69.62819,86.02898,74.44724,68.72861,68.538246,39.218094
2020-07-29,94.56424713134766,85.58349,69.68826,85.83802,74.357376,68.66898,68.48822,39.226948
2020-07-30,95.70849609375,87.33984,69.72401,85.71502,74.3084,68.64544,68.46123,39.21536
2020-07-31,105.72808837890625,89.262085,69.74747,85.68323,74.30217,68.651054,68.46873,39.20765
2020-08-03,108.39218139648438,96.83446,69.775154,86.16296,74.5662,68.90466,68.6523,39.148182
2020-08-04,109.11604309082031,103.66775,69.810745,86.978165,74.96717,69.2396,68.94023,39.1309
2020-08-05,109.51155090332031,104.87179,69.8883,87.96114,75.43401,69.597374,69.25381,39.125828
2020-08-06,113.33232879638672,102.083954,69.99769,88.993095,75.90984,69.95941,69.55349,39.121162
2020-08-07,110.7556381225586,101.576996,70.15586,90.15307,76.44021,70.394196,69.87261,39.097103
2020-08-10,112.36544799804688,99.299164,70.35878,91.178734,76.88291,70.75244,70.143845,39.111595
2020-08-11,109.0237045288086,98.87023,70.6018,92.14559,77.303444,71.119286,70.38737,39.10246
2020-08-12,112.64704132080078,96.923355,70.857704,92.862564,77.59619,71.38322,70.56048,39.121796
2020-08-13,114.64060974121094,98.68603,71.12408,93.562164,77.89846,71.69499,70.72909,39.09962
2020-08-14,114.53844451904297,102.4226,71.406296,94.267075,78.1959,72.018326,70.911,39.088497
2020-08-17,114.2394027709961,104.33799,71.69086,94.9127,78.460655,72.306694,71.08019,39.089317
2020-08-18,115.19133758544922,103.80236,71.9593,95.47017,78.68605,72.55624,71.22242,39.086918
2020-08-19,115.33586883544922,103.151825,72.22981,95.98323,78.89674,72.79409,71.35321,39.074272
2020-08-20,117.89512634277344,102.620895,72.48835,96.4359,79.07954,73.002335,71.46988,39.061707
2020-08-21,123.97055053710938,104.22738,72.760376,96.92881,79.28709,73.23273,71.59975,39.03535
2020-08-24,125.4532699584961,110.06058,73.02315,97.635956,79.58694,73.55233,71.78423,38.989223
2020-08-25,124.42408752441406,114.02606,73.269844,98.43802,79.9009,73.86363,71.987495,38.967945
2020-08-26,126.11613464355469,112.63244,73.523834,99.195496,80.18338,74.12209,72.16649,38.961945
2020-08-27,124.6084976196289,110.944275,73.76733,99.94794,80.465996,74.3829,72.32954,38.941566
2020-08-28,124.40664672851562,108.26415,74.00267,100.57935,80.68667,74.58685,72.45915,38.945255
2020-08-31,128.62554931640625,106.72457,74.18638,101.09825,80.86427,74.76122,72.55371,38.938877
2020-09-01,133.74903869628906,110.14141,74.36109,101.6828,81.07889,74.99198,72.66477,38.90764
2020-09-02,130.97796630859375,117.061485,74.53983,102.42878,81.35115,75.28629,72.81766,38.87383
2020-09-03,120.49175262451172,117.431885,74.72282,103.08253,81.55737,75.5008,72.94949,38.883793
2020-09-04,120.57150268554688,105.994995,74.884705,103.27484,81.57227,75.508865,72.96602,38.92643
2020-09-08,112.45764923095703,99.78344,75.04596,103.264114,81.56048,75.518425,72.93173,38.90049
2020-09-09,116.94319152832031,93.52997,75.17372,102.822754,81.36959,75.36361,72.81355,38.91562
2020-09-10,113.12549591064453,95.74243,75.28419,102.37798,81.232605,75.294624,72.70892,38.85758
2020-09-11,111.6402816772461,98.46287,75.34261,101.771645,81.00825,75.13775,72.58936,38.8471
2020-09-14,114.98948669433594,99.65777,75.35682,101.07159,80.76195,74.947586,72.45158,38.81807
2020-09-15,115.16891479492188,102.736725,75.340385,100.495605,80.58128,74.82294,72.35273,38.760353
2020-09-16,111.76985931396484,104.69994,75.29974,100.009796,80.4229,74.69869,72.284676,38.726044
2020-09-17,109.98561096191406,101.96739,75.2333,99.4696,80.22981,74.507034,72.19597,38.71956
2020-09-18,106.4968490600586,97.93247,75.14657,98.87978,80.02161,74.28636,72.08246,38.717564
2020-09-21,109.72644805908203,93.56497,75.02964,98.1623,79.754166,74.00084,71.92811,38.74276
2020-09-22,111.45088195800781,94.42652,74.87364,97.56057,79.550865,73.792496,71.80002,38.74342
2020-09-23,106.77596282958984,98.46495,74.704796,97.11464,79.3994,73.63289,71.71894,38.76071
2020-09-24,107.87242126464844,98.06255,74.53464,96.5873,79.18982,73.39007,71.60994,38.817654
2020-09-25,111.91937255859375,97.29829,74.35395,96.11714,79.018,73.188644,71.501686,38.84251
2020-09-28,114.59076690673828,99.930885,74.182304,95.87146,78.94238,73.09481,71.45509,38.853794
2020-09-29,113.72356414794922,103.93591,74.02182,95.858284,78.9513,73.07847,71.47049,38.87785
2020-09-30,115.43804168701172,104.64943,73.859634,95.930595,78.97604,73.06421,71.49573,38.922077
2020-10-01,116.4148941040039,104.48437,73.69888,96.12788,79.05266,73.10525,71.536575,38.943558
2020-10-02,112.6570053100586,104.281876,73.58008,96.42273,79.16253,73.18275,71.596756,38.956852
2020-10-05,116.12582397460938,100.74985,73.53493,96.60358,79.21319,73.194374,71.625626,38.989502
2020-10-06,112.79655456542969,101.06184,73.50901,96.86537,79.318596,73.282364,71.66912,38.974953
2020-10-07,114.71038818359375,99.94308,73.5358,97.005295,79.355675,73.3044,71.69094,39.000996
2020-10-08,114.60073852539062,100.80492,73.548225,97.15705,79.41384,73.36361,71.71177,38.99387
2020-10-09,116.59431457519531,101.94759,73.58598,97.294,79.461174,73.419655,71.737274,38.99832
2020-10-12,124.00045776367188,104.06951,73.634964,97.493385,79.54132,73.51373,71.78217,38.99179
2020-10-13,120.71104431152344,110.80185,73.67819,97.99628,79.75525,73.748856,71.9048,38.953735
2020-10-14,120.80076599121094,111.204506,73.73555,98.46857,79.91751,73.90638,72.02028,38.97317
2020-10-15,120.32230377197266,108.29509,73.82363,98.92238,80.08385,74.05693,72.11718,38.966908
2020-10-16,118.63772583007812,105.30726,73.929855,99.31603,80.22362,74.18651,72.19536,38.960438
2020-10-19,115.60749816894531,102.62396,74.055756,99.58767,80.31411,74.271255,72.24494,38.961838
2020-10-20,117.1325912475586,99.71569,74.16079,99.65946,80.3248,74.28367,72.24513,38.968445
2020-10-21,116.49464416503906,100.42742,74.25048,99.68944,80.33755,74.316795,72.239044,38.94542
2020-10-22,115.37823486328125,102.07091,74.351204,99.65932,80.3239,74.32815,72.23185,38.938576
2020-10-23,114.67051696777344,102.616104,74.43065,99.55173,80.28149,74.30856,72.20985,38.93772
2020-10-26,114.68048858642578,102.18211,74.47545,99.3821,80.21755,74.268585,72.17347,38.93516
2020-10-27,116.22550964355469,101.8404,74.4945,99.19128,80.14884,74.22521,72.13431,38.927567
2020-10-28,110.84284973144531,102.96505,74.50676,99.06181,80.11046,74.211494,72.11513,38.911835
2020-10-29,114.94961547851562,99.687775,74.49836,98.75007,79.978226,74.08573,72.05001,38.93416
2020-10-30,108.51036071777344,100.37175,74.4758,98.54912,79.92277,74.04638,72.00807,38.89851
2020-11-02,108.420654296875,97.24461,74.456726,98.14097,79.75142,73.874825,71.92074,38.9259
2020-11-03,110.08528900146484,95.16376,74.405846,97.66756,79.57661,73.703224,71.8076,38.915287
2020-11-04,114.58080291748047,96.38685,74.355125,97.2533,79.43156,73.572365,71.71856,38.900177
2020-11-05,118.64769744873047,101.76346,74.28652,97.06691,79.3851,73.5391,71.69664,38.87672
2020-11-06,118.51290893554688,108.44277,74.22006,97.16373,79.44658,73.595146,71.75002,38.86475
2020-11-09,116.14643859863281,110.32491,74.154976,97.38978,79.539024,73.65374,71.82498,38.883186
2020-11-10,115.79696655273438,106.21905,74.07284,97.58325,79.60359,73.66935,71.86962,38.91212
2020-11-11,119.31170654296875,101.98212,74.02377,97.75559,79.66447,73.68834,71.896996,38.925766
2020-11-12,119.0321273803711,102.7963,73.99281,98.045364,79.781235,73.783226,71.95185,38.916725
2020-11-13,119.0820541381836,104.46367,73.98257,98.35239,79.88942,73.8726,72.01413,38.92832
2020-11-16,120.1205062866211,105.51554,73.996826,98.65608,79.99681,73.962654,72.07246,38.935074
2020-11-17,119.21186065673828,106.53861,74.03908,98.98038,80.11513,74.071915,72.13548,38.935764
2020-11-18,117.85388946533203,105.991425,74.084335,99.251564,80.20503,74.15791,72.185196,38.94624
2020-11-19,118.46298217773438,104.07181,74.13914,99.42949,80.25875,74.2132,72.21161,38.95623
2020-11-20,117.1649169921875,103.472084,74.20182,99.57469,80.30843,74.2766,72.232445,38.95254
2020-11-23,113.68012237548828,102.76845,74.266014,99.63602,80.32145,74.30834,72.23858,38.958065
2020-11-24,114.99815368652344,100.07306,74.32228,99.51527,80.26067,74.2655,72.20204,38.972473
2020-11-25,115.85687255859375,99.936066,74.36105,99.36798,80.209045,74.2453,72.16142,38.953106
2020-11-27,116.41603088378906,101.78854,74.41326,99.240944,80.16746,74.23785,72.13927,38.93636
2020-11-30,118.87236785888672,103.8531,74.43497,99.14386,80.13666,74.23258,72.12814,38.916115
2020-12-01,122.53689575195312,106.56819,74.478806,99.16902,80.16203,74.27286,72.151436,38.886467
2020-12-02,122.89635467529297,110.268684,74.51925,99.38739,80.263535,74.3772,72.2214,38.856064
2020-12-03,122.7565689086914,111.290306,74.55468,99.69401,80.382675,74.47916,72.30631,38.85156
2020-12-04,122.06759643554688,109.67307,74.57808,100.024734,80.50382,74.57119,72.38276,38.853237
2020-12-07,123.56535339355469,107.06144,74.5952,100.32456,80.606834,74.64488,72.44075,38.85751
2020-12-08,124.19441223144531,106.76366,74.626205,100.65259,80.72594,74.74336,72.5009,38.848083
2020-12-09,121.5982894897461,107.796326,74.67932,100.991394,80.844666,74.84773,72.56521,38.84541
2020-12-10,123.05611419677734,106.54418,74.7406,101.21123,80.9075,74.89701,72.60091,38.8633
2020-12-11,122.22735595703125,106.83296,74.79116,101.41921,80.97993,74.96993,72.630455,38.85774
2020-12-14,121.5982894897461,106.872475,74.84591,101.56776,81.02267,75.02209,72.65188,38.86471
2020-12-15,127.6891860961914,106.42574,74.900055,101.654045,81.045074,75.058624,72.661156,38.86867
2020-12-16,127.61929321289062,111.12255,74.9521,101.93192,81.16192,75.20269,72.718285,38.832882
2020-12-17,128.50796508789062,113.951546,75.01295,102.260254,81.27275,75.33107,72.79417,38.829834
2020-12-18,126.47101593017578,114.27857,75.08561,102.6319,81.40205,75.464615,72.87345,38.816357
2020-12-21,128.03866577148438,111.13767,75.160286,102.92297,81.48989,75.54968,72.92877,38.812443
2020-12-22,131.6832275390625,109.99334,75.24445,103.221855,81.594154,75.65417,72.981606,38.78139
2020-12-23,130.7646026611328,112.950195,75.34733,103.62876,81.74393,75.80947,73.06229,38.739788
2020-12-24,131.77308654785156,114.1461,75.447464,104.010704,81.865204,75.92902,73.138596,38.72535
2020-12-28,136.48605346679688,114.60556,75.54743,104.397316,81.99421,76.052734,73.20988,38.7006
2020-12-29,134.66876220703125,118.124016,75.651276,104.92269,82.182434,76.240776,73.308975,38.660507
2020-12-30,133.52047729492188,117.75231,75.751854,105.39566,82.32307,76.37683,73.396484,38.660698
2020-12-31,132.4920196533203,114.89668,75.84386,105.78113,82.43479,76.48205,73.456314,38.653816
2021-01-04,129.2169189453125,112.22037,75.937996,106.06527,82.512695,76.562515,73.49284,38.64017
2021-01-05,130.81451416015625,108.83914,76.03032,106.16486,82.521866,76.58225,73.49314,38.631657
2021-01-06,126.41110229492188,109.54213,76.11907,106.230034,82.542496,76.62746,73.49083,38.590904
2021-01-07,130.7246551513672,108.078,76.190865,106.10163,82.476746,76.590065,73.457016,38.57702
2021-01-08,131.85296630859375,111.30128,76.24941,106.05207,82.47667,76.626015,73.443985,38.505047
2021-01-11,128.7875518798828,115.05281,76.30808,106.06059,82.485016,76.66904,73.45688,38.44619
2021-01-12,128.60781860351562,113.61747,76.351166,105.98388,82.449196,76.6503,73.451836,38.405518
2021-01-13,130.6947021484375,111.26358,76.387436,105.8783,82.41723,76.62883,73.4357,38.348457
2021-01-14,128.71766662597656,111.81478,76.41758,105.83633,82.416565,76.64055,73.43536,38.29476
2021-01-15,126.9502944946289,111.06042,76.4195,105.745155,82.38163,76.61043,73.42514,38.277824
2021-01-19,127.63926696777344,109.14082,76.41635,105.5851,82.3253,76.55199,73.396286,38.262444
2021-01-20,131.83299255371094,109.090324,76.40499,105.43036,82.281166,76.50814,73.36779,38.239433
2021-01-21,136.665771484375,113.32601,76.3988,105.43379,82.30527,76.53529,73.378525,38.209984
2021-01-22,138.8625030517578,119.89819,76.391235,105.66834,82.4075,76.63263,73.44137,38.197258
2021-01-25,142.70675659179688,123.60523,76.38245,106.06407,82.54748,76.75055,73.53154,38.209827
2021-01-26,142.94639587402344,125.542854,76.394936,106.64735,82.74996,76.91785,73.64712,38.216385
2021-01-27,141.84803771972656,123.86122,76.42463,107.280205,82.945404,77.073296,73.76025,38.24718
2021-01-28,136.8854522705078,119.90315,76.458855,107.8609,83.11101,77.20064,73.84796,38.2818
2021-01-29,131.7631072998047,113.26407,76.514725,108.21966,83.18688,77.2485,73.88408,38.316498
2021-02-01,133.93984985351562,106.97137,76.57944,108.29043,83.17209,77.223145,73.859566,38.331715
2021-02-02,134.78858947753906,108.19081,76.6456,108.29947,83.17215,77.242256,73.83075,38.28979
2021-02-03,133.7401580810547,112.956825,76.71641,108.284195,83.162926,77.27063,73.81701,38.24108
2021-02-04,137.18499755859375,115.83169,76.77188,108.211044,83.13053,77.275536,73.80154,38.189087
2021-02-05,136.75999450683594,119.326706,76.83346,108.235695,83.15233,77.33359,73.812,38.10367
