Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-12,6.994577801861171,7.005652727414385,6.944742279791977,6.970890998840332,416323600,0.0,0.0
2010-03-15,6.933360213264153,6.937051033700399,6.775545808034008,6.885985374450684,493502800,0.0,0.0
2010-03-16,6.896444563663387,6.921054687993274,6.845070446516916,6.904750347137451,446908000,0.0,0.0
2010-03-17,6.918594769314137,6.966277252696326,6.868451601664792,6.894599914550781,450956800,0.0,0.0
2010-03-18,6.8939820656203326,6.921669377296693,6.8481458258762755,6.910902500152588,342109600,0.0,0.0
2010-03-19,6.915210970209769,6.929054218430613,6.805694299714939,6.837072849273682,559445600,0.0,0.0
2010-03-22,6.782313786946411,6.952433243348832,6.772469409197531,6.9139790534973145,456419600,0.0,0.0
2010-03-23,6.941357901150372,7.037954220516349,6.893982651935087,7.025033473968506,602431200,0.0,0.0
2010-03-24,7.002884246584867,7.081637628019526,6.998884557274287,7.0561041831970215,597780400,0.0,0.0
2010-03-25,7.103787818238729,7.105326413289695,6.960124277783132,6.9724297523498535,542284400,0.0,0.0
2010-03-26,7.043185300527419,7.135473893967241,7.030879826151347,7.10317325592041,640875200,0.0,0.0
2010-03-29,7.167775009167713,7.194538182459732,7.125321946069751,7.149008750915527,540744400,0.0,0.0
2010-03-30,7.278518301285816,7.305590333621941,7.206224901668961,7.255445957183838,527310000,0.0,0.0
2010-03-31,7.244373204973608,7.278827703810278,7.212687026502186,7.2292985916137695,430659600,0.0,0.0
2010-04-01,7.303439376960748,7.344045798731061,7.160083888969109,7.259140491485596,603145200,0.0,0.0
2010-04-05,7.228685117109221,7.337278042977564,7.222224332949801,7.336662769317627,684507600,0.0,0.0
2010-04-06,7.327742630005754,7.3904989082611925,7.290827027244862,7.368965148925781,447017200,0.0,0.0
2010-04-07,7.369272198300922,7.4421809021984835,7.341892928390429,7.401573657989502,628502000,0.0,0.0
2010-04-08,7.396650809045038,7.4304900392935025,7.322819611873812,7.381577014923096,572989200,0.0,0.0
2010-04-09,7.427107770605915,7.441259067482833,7.397267403139096,7.4381818771362305,334182800,0.0,0.0
2010-04-12,7.450793117489377,7.4775571108205945,7.438795691916116,7.453562259674072,333026400,0.0,0.0
2010-04-13,7.440333557072813,7.469250594635932,7.417260386483844,7.457867622375488,306210800,0.0,0.0
2010-04-14,7.545541410599528,7.561845746999815,7.5083185974543145,7.558154106140137,404076400,0.0,0.0
2010-04-15,7.560923510588183,7.660903411229048,7.55261772819249,7.657519817352295,376784800,0.0,0.0
2010-04-16,7.646752964113151,7.725814393743915,7.523086249751228,7.610760688781738,750545600,0.0,0.0
2010-04-19,7.599378278459811,7.625834222311023,7.437564604372896,7.600608825683594,566924400,0.0,0.0
2010-04-20,7.645830939484422,7.667672744077648,7.4741736925541895,7.524317264556885,738326400,0.0,0.0
2010-04-21,7.961458792635603,8.006065722235304,7.8670163395188135,7.974379539489746,982391200,0.0,0.0
2010-04-22,7.94423071907838,8.20602345972144,7.881473636983731,8.197409629821777,793424800,0.0,0.0
2010-04-23,8.244170030226337,8.373066986410839,8.213715216358793,8.331537246704102,796955600,0.0,0.0
2010-04-26,8.363841519207153,8.381683639828898,8.250325544783676,8.29062557220459,479068800,0.0,0.0
2010-04-27,8.222022831801683,8.23955772422361,8.014373265545359,8.061132431030273,709343600,0.0,0.0
2010-04-28,8.098352906393776,8.121424432453402,7.887934279917059,8.04759407043457,758402400,0.0,0.0
2010-04-29,8.091278220047773,8.30600379776125,8.060208132533257,8.264166831970215,558840800,0.0,0.0
2010-04-30,8.284778005700922,8.323539428119187,8.029138760628513,8.031907081604004,542463600,0.0,0.0
2010-05-03,8.116503178178773,8.240785973295756,8.08697004720917,8.193717956542969,454342000,0.0,0.0
2010-05-04,8.08728005916216,8.09958471067849,7.898395156273971,7.957767009735107,723819600,0.0,0.0
2010-05-05,7.783957688672123,7.941156428898656,7.651676302127254,7.875015735626221,883103200,0.0,0.0
2010-05-06,7.808569076645114,7.944541306029169,6.129525007355524,7.575386047363281,1285860800,0.0,0.0
2010-05-07,7.497246800389415,7.585228479843855,6.928130919163399,7.255756378173828,1676018400,0.0,0.0
2010-05-10,7.698436062790832,7.833792992616027,7.645523345399766,7.813488960266113,984306400,0.0,0.0
2010-05-11,7.747349589778535,7.99499193354931,7.706127891634263,7.891321182250977,848906800,0.0,0.0
2010-05-12,7.974995427596582,8.094664122308426,7.958384678713648,8.062670707702637,654379600,0.0,0.0
2010-05-13,8.097432510965014,8.152191055535292,7.887629082238893,7.947925090789795,599712400,0.0,0.0
2010-05-14,7.849480086378422,7.890087319400617,7.675361778247204,7.808257579803467,759362800,0.0,0.0
2010-05-17,7.835331793062793,7.880861227156793,7.620298144658885,7.820565223693848,762834800,0.0,0.0
2010-05-18,7.905470164484992,7.953767912334375,7.69874233174364,7.763345241546631,782678400,0.0,0.0
2010-05-19,7.675361135667742,7.780570440001687,7.53231374319683,7.639676094055176,1025726800,0.0,0.0
2010-05-20,7.4409508087472895,7.501554870048018,7.26652519661934,7.314208507537842,1282915200,0.0,0.0
2010-05-21,7.162238018777481,7.521550525087548,7.117016626636136,7.454487323760986,1223891200,0.0,0.0
2010-05-24,7.607070152973707,7.718432232329688,7.575692014596534,7.591073036193848,754238800,0.0,0.0
2010-05-25,7.3631210385997585,7.591074662044091,7.295750605228923,7.543700218200684,1048006400,0.0,0.0
2010-05-26,7.693206062630756,7.756270380676302,7.498475645546586,7.50955057144165,850654000,0.0,0.0
2010-05-27,7.709203695109651,7.810414176242837,7.663367031607682,7.793801784515381,666282400,0.0,0.0
2010-05-28,7.979611834104476,7.979919060283485,7.793802426792936,7.902396202087402,815614800,0.0,0.0
2010-06-01,7.988837885060961,8.181106381488345,7.966380807702318,8.023907661437988,876472800,0.0,0.0
2010-06-02,8.138038600946839,8.146037158892053,8.008526364713864,8.119889259338379,688548000,0.0,0.0
2010-06-03,8.157727268033137,8.169110243012312,8.010988176853203,8.094356536865234,650106800,0.0,0.0
2010-06-04,7.943307370465868,8.056822467568507,7.833176688684951,7.874091148376465,758304400,0.0,0.0
2010-06-07,7.945770416452269,7.972226364662208,7.7076644181821194,7.719662666320801,886942000,0.0,0.0
2010-06-08,7.790417198708408,7.807644862012467,7.556926173060748,7.6701340675354,1000770400,0.0,0.0
2010-06-09,7.73596822706928,7.749197024717438,7.459716857999958,7.481557846069336,854630000,0.0,0.0
2010-06-10,7.532007392707147,7.720891471387605,7.450792915164071,7.7064337730407715,776356000,0.0,0.0
2010-06-11,7.636291930278716,7.8094877113772805,7.609835993160534,7.798720836639404,545759200,0.0,0.0
2010-06-14,7.874092271791329,7.972225543841651,7.814104323115207,7.8224101066589355,602960400,0.0,0.0
2010-06-15,7.864249560898151,7.993761816555227,7.8599426444355505,7.988839626312256,585074000,0.0,0.0
2010-06-16,8.032213974515374,8.236787957356126,8.017755453604906,8.221406936645508,783678000,0.0,0.0
2010-06-17,8.324461647836426,8.395217293934119,8.290622419594984,8.363531112670898,872855200,0.0,0.0
2010-06-18,8.375221301291765,8.45982020154842,8.349687853865147,8.431209564208984,784621600,0.0,0.0
2010-06-21,8.542571631424483,8.583178873508453,8.26693558995778,8.311234474182129,776490400,0.0,0.0
2010-06-22,8.37245384490703,8.48966061994313,8.352150632483566,8.424443244934082,717262000,0.0,0.0
2010-06-23,8.446901778995949,8.44936287443544,8.241404417100505,8.335846900939941,768457200,0.0,0.0
2010-06-24,8.336765793112324,8.404445066948487,8.247553586420228,8.275240898132324,714277200,0.0,0.0
2010-06-25,8.307851187767985,8.314311151023158,8.177107577430576,8.204486846923828,549942400,0.0,0.0
2010-06-28,8.211560149718217,8.298312901340736,8.137421738428962,8.253705978393555,584948000,0.0,0.0
2010-06-29,8.1251174085427,8.133424013607167,7.82302543737401,7.880552291870117,1133344800,0.0,0.0
2010-06-30,7.897166730386195,7.935928163246355,7.691055731444207,7.737814903259277,739452000,0.0,0.0
2010-07-01,7.8230262940260955,7.83840813707045,7.482172866765613,7.643985748291016,1022896000,0.0,0.0
2010-07-02,7.705816956723606,7.719353796993998,7.4815550754700055,7.596609592437744,693842800,0.0,0.0
2010-07-06,7.72150894079645,7.77688193532036,7.5726159792868835,7.648601055145264,615235600,0.0,0.0
2010-07-07,7.705819185716991,7.9605375937039895,7.683055699507858,7.957460403442383,654556000,0.0,0.0
2010-07-08,8.074667337995356,8.087588085899766,7.841176304642852,7.93961763381958,738144400,0.0,0.0
2010-07-09,7.902700707254589,7.995297331388651,7.849480772479005,7.986684322357178,433322400,0.0,0.0
2010-07-12,7.953154698467905,8.055287683297493,7.840254833036043,7.915008544921875,562878400,0.0,0.0
2010-07-13,7.885167939109662,7.887628212480554,7.580921251564509,7.746118545532227,1190924000,0.0,0.0
2010-07-14,7.671673638665397,7.8691707678816325,7.659982615618398,7.774728298187256,812047600,0.0,0.0
2010-07-15,7.636295902720271,7.905163970875583,7.607686082895602,7.735352516174316,824866000,0.0,0.0
2010-07-16,7.788573151367652,7.843638926921783,7.641834039591752,7.687670707702637,1039858400,0.0,0.0
2010-07-19,7.68705278675949,7.68705278675949,7.370809540415875,7.554771423339844,1024478000,0.0,0.0
2010-07-20,7.472325746944667,7.779955101874872,7.383420780402383,7.748884201049805,1074950800,0.0,0.0
2010-07-21,8.15496001986322,8.156805841335649,7.813799309710071,7.821181774139404,1185671200,0.0,0.0
2010-07-22,7.927005344084682,7.998375455190011,7.8540966378952115,7.968227863311768,645318800,0.0,0.0
2010-07-23,7.908854653626715,8.010065123740764,7.883936479478612,7.9965291023254395,533388800,0.0,0.0
2010-07-26,7.998374406462438,8.001450774767083,7.927927625936458,7.97622537612915,420551600,0.0,0.0
2010-07-27,8.025141470063936,8.146039915576596,8.007606574749424,8.12389087677002,584771600,0.0,0.0
2010-07-28,8.111275727145026,8.182645834678203,8.006066386977682,8.027907371520996,519985200,0.0,0.0
2010-07-29,8.020218136470953,8.079898052990805,7.878401220145135,7.940234184265137,643806800,0.0,0.0
2010-07-30,7.8719441744965755,7.98915018193122,7.841487698945364,7.91378116607666,448210000,0.0,0.0
2010-08-02,8.011910844306211,8.078050712650606,7.986685444354404,8.055286407470703,428055600,0.0,0.0
2010-08-03,8.029447971924563,8.098664228026921,7.980534931889448,8.05774974822998,417653600,0.0,0.0
2010-08-04,8.08574473371774,8.130042811424348,8.0079146393219,8.090051651000977,420375200,0.0,0.0
2010-08-05,8.05159312340054,8.09620004631477,8.01529280437767,8.050670623779297,289097200,0.0,0.0
2010-08-06,7.991606303141935,8.04421178980878,7.9254656175524065,8.001143455505371,444897600,0.0,0.0
2010-08-09,8.043902296040908,8.064514372571226,7.985145720320198,8.05220890045166,303128000,0.0,0.0
2010-08-10,7.993759675242922,8.012217883709612,7.923004030914047,7.980223655700684,451920000,0.0,0.0
2010-08-11,7.856866353084269,7.865787411324825,7.68490104432403,7.696590423583984,620054400,0.0,0.0
2010-08-12,7.5889213513996365,7.786112096769512,7.571386457895954,7.745812892913818,534920400,0.0,0.0
2010-08-13,7.741506025659864,7.748581264051804,7.662752617482064,7.663060665130615,354869200,0.0,0.0
2010-08-16,7.616298691147181,7.691053210644908,7.586765554677847,7.618144512176514,318430000,0.0,0.0
2010-08-17,7.693205891183121,7.833177770793608,7.6661338507096115,7.75134801864624,422640400,0.0,0.0
2010-08-18,7.76334530883859,7.83440736019367,7.739349637018585,7.785186290740967,339696000,0.0,0.0
2010-08-19,7.778110274584578,7.797799028975123,7.650136656886222,7.687052249908447,426706000,0.0,0.0
2010-08-20,7.671978870820445,7.81133464641833,7.6599806247381625,7.679669380187988,384230000,0.0,0.0
2010-08-23,7.745812361000072,7.752272325070324,7.544622760263322,7.561541557312012,414041600,0.0,0.0
2010-08-24,7.465252746262186,7.475403529795945,7.3415852009135305,7.380961894989014,602565600,0.0,0.0
2010-08-25,7.322822777964848,7.505863076593611,7.296982094220508,7.472023010253906,596867600,0.0,0.0
2010-08-26,7.550772455845017,7.560001559988257,7.391727924346925,7.391727924346924,466505200,0.0,0.0
2010-08-27,7.436952094274017,7.463408045033819,7.24652855823786,7.432952404022217,548391200,0.0,0.0
2010-08-30,7.406494934616767,7.5600028513096404,7.404033839758191,7.460022926330566,383289200,0.0,0.0
2010-08-31,7.440026146722156,7.523394493962135,7.393882265972596,7.478480339050293,420786800,0.0,0.0
2010-09-01,7.612915190247593,7.735659428341134,7.5763076342892965,7.700897693634033,697037600,0.0,0.0
2010-09-02,7.729505155471971,7.757499694824218,7.646752906131712,7.757499694824219,415427600,0.0,0.0
2010-09-03,7.847327648169363,7.96084275234583,7.8291774876855325,7.960535526275635,520788800,0.0,0.0
2010-09-07,7.895011423391444,7.983916419686379,7.883013996931679,7.931004524230957,342557600,0.0,0.0
2010-09-08,7.991607099825265,8.133424816045414,7.970687793511804,8.088203430175781,526551200,0.0,0.0
2010-09-09,8.153420533275355,8.198949143777137,8.08820316453695,8.092817306518555,438575200,0.0,0.0
2010-09-10,8.096508242692895,8.136808255464326,8.04144248399174,8.103276252746582,387542400,0.0,0.0
2010-09-13,8.177413022720929,8.253090022402604,8.175568023629639,8.214943885803223,388780000,0.0,0.0
2010-09-14,8.189411059429476,8.280469082403796,8.168184532228903,8.246322631835938,408150400,0.0,0.0
2010-09-15,8.249710193895664,8.317696716372295,8.239557765500262,8.312773704528809,429368800,0.0,0.0
2010-09-16,8.313387947942823,8.511193090411123,8.290622822491827,8.508116722106934,652103200,0.0,0.0
2010-09-17,8.542571176533805,8.550877781637432,8.419212504815869,8.47120189666748,634477200,0.0,0.0
2010-09-20,8.493043513006539,8.72991895998017,8.48596827614976,8.71299934387207,658677600,0.0,0.0
2010-09-21,8.732379585360915,8.839741965688338,8.699462854738941,8.729610443115234,668074400,0.0,0.0
2010-09-22,8.697003169737764,8.859124111524608,8.687774063189858,8.852048873901367,585289600,0.0,0.0
2010-09-23,8.808365593691507,9.006171600215142,8.798213986831735,8.888041496276855,786116800,0.0,0.0
2010-09-24,8.98586948950607,9.029860338938487,8.938186996860527,8.992636680603027,649488000,0.0,0.0
2010-09-27,9.043699257687427,9.066770784525913,8.95233318558447,8.956947326660156,482834800,0.0,0.0
2010-09-28,8.975712945928642,8.975712945928642,8.459818775990883,8.824666976928711,1035042400,0.0,0.0
2010-09-29,8.836049911292305,8.915418568114875,8.798211814535339,8.840356826782227,469644000,0.0,0.0
2010-09-30,8.89050289530443,8.921265761719559,8.652089653761818,8.728997230529785,673391600,0.0,0.0
2010-10-01,8.802824708636518,8.816052679322341,8.655162341462644,8.691155433654785,448142800,0.0,0.0
2010-10-04,8.66285444703214,8.702845588716318,8.545031604501824,8.571796417236328,435302000,0.0,0.0
2010-10-05,8.675159700577224,8.90434295331387,8.669621416773031,8.888654708862305,501967200,0.0,0.0
2010-10-06,8.908650611451904,8.982481805944214,8.775446742397179,8.896345138549805,670868800,0.0,0.0
2010-10-07,8.931723754684358,8.936030670582127,8.826207190299712,8.897269248962402,408399600,0.0,0.0
2010-10-08,8.973867140614457,9.05969575247678,8.921263302498904,9.046467781066895,658403200,0.0,0.0
2010-10-11,9.067080237615713,9.143986974951849,9.062773322319591,9.086152076721191,427753200,0.0,0.0
2010-10-12,9.087690766518186,9.213512168191775,8.997862460894229,9.183979034423828,558544000,0.0,0.0
2010-10-13,9.235049709556687,9.289192167407977,9.222744232108465,9.233203887939453,630092400,0.0,0.0
2010-10-14,9.280887597542698,9.304882460251905,9.241202838299913,9.29996109008789,435296400,0.0,0.0
2010-10-15,9.45776878247684,9.6903372712886,9.379938726807223,9.68233871459961,922194000,0.0,0.0
2010-10-18,9.797087535198118,9.813391057091476,9.668497788125894,9.782629013061523,1093010800,0.0,0.0
2010-10-19,9.333489531131855,9.652501177684506,9.229510728160953,9.520835876464844,1232784000,0.0,0.0
2010-10-20,9.50575873299094,9.667264344525881,9.440234153066946,9.552825927734375,721624400,0.0,0.0
2010-10-21,9.609126405262566,9.682342347195226,9.438084389965725,9.521759986877441,551460000,0.0,0.0
2010-10-22,9.507914714656213,9.53775508053975,9.422702176138431,9.458694458007812,372778000,0.0,0.0
2010-10-25,9.508528656846043,9.585742619200321,9.488531853943895,9.500837326049805,392462000,0.0,0.0
2010-10-26,9.440237373816654,9.528527105386054,9.402705674176033,9.476537704467773,392929600,0.0,0.0
2010-10-27,9.464232014088681,9.53344825738244,9.401167686840816,9.469769477844238,399002800,0.0,0.0
2010-10-28,9.473459561338673,9.47499815632557,9.256581742082991,9.390092849731445,551051200,0.0,0.0
2010-10-29,9.359019778814922,9.40977861538569,9.255655463531149,9.259039878845215,430511200,0.0,0.0
2010-11-01,9.297187733002719,9.401166519565928,9.296572459328496,9.35748291015625,423889200,0.0,0.0
2010-11-02,9.444235379500075,9.542368660874924,9.444235379500075,9.51683521270752,433930000,0.0,0.0
2010-11-03,9.578665180274552,9.625117916059693,9.491298812798048,9.62265682220459,508348400,0.0,0.0
2010-11-04,9.704181665262237,9.849691011759585,9.69126091831185,9.790933609008789,642488000,0.0,0.0
2010-11-05,9.782318045228132,9.83092301317973,9.744171906257247,9.755861282348633,361253200,0.0,0.0
2010-11-08,9.758016982869247,9.83707759592592,9.744480962110053,9.801700592041016,281758400,0.0,0.0
2010-11-09,9.8764559848363,9.88414731777262,9.674959162526907,9.723564147949219,383544000,0.0,0.0
2010-11-10,9.740792951809974,9.806318389997914,9.645735187869597,9.783554077148438,384227200,0.0,0.0
2010-11-11,9.690338735694375,9.794933619128967,9.667266383257932,9.741098403930664,361284000,0.0,0.0
2010-11-12,9.721103865469784,9.736484889707555,9.34056644969185,9.475922584533691,795846800,0.0,0.0
2010-11-15,9.489148695844598,9.553135512911181,9.421777462952477,9.445465087890625,403606000,0.0,0.0
2010-11-16,9.404857410513298,9.462691488351146,9.207973957786377,9.277806282043457,657650000,0.0,0.0
2010-11-17,9.265809804372322,9.351638430196191,9.159985194418933,9.24427604675293,479449600,0.0,0.0
2010-11-18,9.388859402201975,9.52637016920374,9.373171158446377,9.488224029541016,494491200,0.0,0.0
2010-11-19,9.4740764031898,9.487304378110627,9.390093589800633,9.435930252075195,384843200,0.0,0.0
2010-11-22,9.434388642463853,9.639885902404785,9.40947129569202,9.639885902404785,393075200,0.0,0.0
2010-11-23,9.550366402510997,9.590359190135848,9.43069855157487,9.497453689575195,519447600,0.0,0.0
2010-11-24,9.598054034960185,9.7026489697113,9.590364342322234,9.68419075012207,413725200,0.0,0.0
2010-11-26,9.651577666369363,9.773399395942638,9.626967539556063,9.690339088439941,237585600,0.0,0.0
2010-11-29,9.705718890312088,9.766629336716377,9.578975808467183,9.747864723205566,445785200,0.0,0.0
2010-11-30,9.64542639424302,9.670652620054726,9.563289395555769,9.571903228759766,501858000,0.0,0.0
2010-12-01,9.698644468312228,9.774936761858267,9.690338684346381,9.733407020568848,461750800,0.0,0.0
2010-12-02,9.768169404013323,9.813390790411237,9.686954915591592,9.787242889404297,462837200,0.0,0.0
2010-12-03,9.752171960120165,9.802622756485516,9.731560703581103,9.765399932861328,342092800,0.0,0.0
2010-12-06,9.802316433814251,9.9158323790187,9.795548423042408,9.848769187927246,448481600,0.0,0.0
2010-12-07,9.961054520338111,9.966898388803394,9.786320881721455,9.78908920288086,391454000,0.0,0.0
2010-12-08,9.832771050037683,9.875532161041464,9.755249028972699,9.875224113464355,321935600,0.0,0.0
2010-12-09,9.909679713915601,9.921061045378744,9.814005884045569,9.836771011352539,294151200,0.0,0.0
2010-12-10,9.833386986527339,9.87645532655094,9.801085526144572,9.861381530761719,262511200,0.0,0.0
2010-12-13,9.978588009542023,9.999814540315992,9.874916450339313,9.895526885986328,439815600,0.0,0.0
2010-12-14,9.897371037843666,9.922289204347859,9.813387435651757,9.853072166442871,351008000,0.0,0.0
2010-12-15,9.844154581916635,9.936444006028852,9.819237226008244,9.855230331420898,417312000,0.0,0.0
2010-12-16,9.8776862236382,9.924446207729753,9.84723140484421,9.882608413696289,322030800,0.0,0.0
2010-12-17,9.894298902178898,9.89922109237981,9.851230559381234,9.862920761108398,386929200,0.0,0.0
2010-12-20,9.893373503433246,9.944133168491774,9.789702769205816,9.912138938903809,385610400,0.0,0.0
2010-12-21,9.936441604192972,9.979201889391701,9.907217338887135,9.973357200622559,256354000,0.0,0.0
2010-12-22,9.978280460412508,10.020118250383538,9.953362286393125,10.002890586853027,265921600,0.0,0.0
2010-12-23,9.997967162737956,10.002581303790379,9.941670863182196,9.954898834228516,223157200,0.0,0.0
2010-12-27,9.931828404766405,10.011504293952347,9.890913115121034,9.988123893737793,249816000,0.0,0.0
2010-12-28,10.025965394238787,10.049037752813964,9.9998174878833,10.012430191040039,175924000,0.0,0.0
2010-12-29,10.03549929173841,10.042575350004341,10.001044786067636,10.006890296936035,163139200,0.0,0.0
2010-12-30,10.01273532059014,10.01365782043898,9.937981617344976,9.956747055053711,157494400,0.0,0.0
2010-12-31,9.934906210917264,9.951210555327803,9.884454582508251,9.922908782958984,193508000,0.0,0.0
2011-01-03,10.017657120702875,10.159782058493741,9.99304699434807,10.138555526733398,445138400,0.0,0.0
2011-01-04,10.226844287124855,10.228690108037489,10.09487096698205,10.19146728515625,309080800,0.0,0.0
2011-01-05,10.137940877466,10.285295240013475,10.13640228240269,10.274835586547852,255519600,0.0,0.0
2011-01-06,10.296983896289987,10.313288237045743,10.24099563788158,10.266529083251953,300428800,0.0,0.0
2011-01-07,10.274526244094629,10.347126886746139,10.210231384401363,10.340051651000977,311931200,0.0,0.0
2011-01-10,10.423420338788484,10.558777261551109,10.372354266644855,10.534782409667969,448560000,0.0,0.0
2011-01-11,10.609537638513904,10.611997911920122,10.44310979474101,10.509865760803223,444108000,0.0,0.0
2011-01-12,10.559395043014614,10.595694552743975,10.520940842886736,10.595386505126953,302590400,0.0,0.0
2011-01-13,10.618148491099321,10.663677915415281,10.577849303041724,10.63414478302002,296780400,0.0,0.0
2011-01-14,10.64060950966519,10.720285415649414,10.596003389936454,10.720285415649414,308840000,0.0,0.0
2011-01-18,10.137015356101692,10.605843160121982,10.02872966692782,10.47940731048584,1880998000,0.0,0.0
2011-01-19,10.716283787304526,10.723975119388623,10.363433762376307,10.423728942871094,1135612800,0.0,0.0
2011-01-20,10.34959003685904,10.40711689830664,10.155475693470295,10.23422908782959,764789200,0.0,0.0
2011-01-21,10.267758082050822,10.301905355976992,10.04811033653621,10.05087947845459,754401200,0.0,0.0
2011-01-24,10.055494789048836,10.380967140197756,10.050879826178567,10.380967140197754,574683200,0.0,0.0
2011-01-25,10.346513154812868,10.503711875655856,10.292369895128589,10.502480506896973,546868000,0.0,0.0
2011-01-26,10.550472977425196,10.631687471211585,10.505559635651778,10.577852249145508,506875600,0.0,0.0
2011-01-27,10.575695668878211,10.603690207184293,10.546471404821835,10.558160781860352,285026000,0.0,0.0
