Date;^IRX;^FVX;^TNX;^TYX
2010-04-30;0.1550000011920929;2.4200000762939453;3.6630001068115234;4.5269999504089355
2010-05-01;;;;
2010-05-02;;;;
2010-05-03;0.1599999964237213;2.4779999256134033;3.7049999237060547;4.546000003814697
2010-05-04;0.1550000011920929;2.390000104904175;3.61299991607666;4.439000129699707
2010-05-05;0.14499999582767487;2.302999973297119;3.549999952316284;4.394000053405762
2010-05-06;0.10000000149011612;2.1440000534057617;3.3980000019073486;4.164999961853027
2010-05-07;0.11999999731779099;2.171999931335449;3.428999900817871;4.28000020980835
2010-05-08;;;;
2010-05-09;;;;
2010-05-10;0.14499999582767487;2.257999897003174;3.5390000343322754;4.409999847412109
2010-05-11;0.15000000596046448;2.247999906539917;3.5350000858306885;4.421999931335449
2010-05-12;0.15000000596046448;2.2760000228881836;3.566999912261963;4.4730000495910645
2010-05-13;0.1550000011920929;2.2720000743865967;3.563999891281128;4.460999965667725
2010-05-14;0.14499999582767487;2.1489999294281006;3.441999912261963;4.315999984741211
2010-05-15;;;;
2010-05-16;;;;
2010-05-17;0.15000000596046448;2.178999900817871;3.4719998836517334;4.34499979019165
2010-05-18;0.16500000655651093;2.0910000801086426;3.375999927520752;4.254000186920166
2010-05-19;0.16500000655651093;2.109999895095825;3.3589999675750732;4.236999988555908
2010-05-20;0.1550000011920929;2.0260000228881836;3.2639999389648438;4.135000228881836
2010-05-21;0.15000000596046448;1.99399995803833;3.200000047683716;4.065000057220459
2010-05-22;;;;
2010-05-23;;;;
2010-05-24;0.15000000596046448;2.0179998874664307;3.2269999980926514;4.104000091552734
2010-05-25;0.1599999964237213;1.9730000495910645;3.1579999923706055;4.050000190734863
2010-05-26;0.1599999964237213;2.055999994277954;3.2179999351501465;4.114999771118164
2010-05-27;0.1599999964237213;2.184999942779541;3.3380000591278076;4.238999843597412
2010-05-28;0.15000000596046448;2.0969998836517334;3.3010001182556152;4.214000225067139
2010-05-29;;;;
2010-05-30;;;;
2010-05-31;;;;
2010-06-01;0.14499999582767487;2.0950000286102295;3.2960000038146973;4.202000141143799
2010-06-02;0.14499999582767487;2.131999969482422;3.3340001106262207;4.23799991607666
2010-06-03;0.12999999523162842;2.1579999923706055;3.378999948501587;4.288000106811523
2010-06-04;0.11999999731779099;1.9789999723434448;3.194999933242798;4.11899995803833
2010-06-05;;;;
2010-06-06;;;;
2010-06-07;0.10499999672174454;1.968000054359436;3.184000015258789;4.124000072479248
2010-06-08;0.10999999940395355;1.9609999656677246;3.1679999828338623;4.09499979019165
2010-06-09;0.0949999988079071;1.9819999933242798;3.187000036239624;4.11899995803833
2010-06-10;0.08500000089406967;2.1080000400543213;3.319000005722046;4.241000175476074
2010-06-11;0.07000000029802322;2.009999990463257;3.2160000801086426;4.135000228881836
2010-06-12;;;;
2010-06-13;;;;
2010-06-14;0.054999999701976776;2.052000045776367;3.2750000953674316;4.201000213623047
2010-06-15;0.07999999821186066;2.0829999446868896;3.309999942779541;4.230000019073486
2010-06-16;0.09000000357627869;2.065000057220459;3.2820000648498535;4.199999809265137
2010-06-17;0.09000000357627869;1.9880000352859497;3.190000057220459;4.122000217437744
2010-06-18;0.0949999988079071;2.0160000324249268;3.2230000495910645;4.14900016784668
2010-06-19;;;;
2010-06-20;;;;
2010-06-21;0.10499999672174454;2.0280001163482666;3.243000030517578;4.164000034332275
2010-06-22;0.125;1.965999960899353;3.1659998893737793;4.098999977111816
2010-06-23;0.11999999731779099;1.9149999618530273;3.115000009536743;4.059999942779541
2010-06-24;0.125;1.940999984741211;3.122999906539917;4.0879998207092285
2010-06-25;0.125;1.9110000133514404;3.11299991607666;4.071000099182129
2010-06-26;;;;
2010-06-27;;;;
2010-06-28;0.13500000536441803;1.8339999914169312;3.0320000648498535;4.013000011444092
2010-06-29;0.1599999964237213;1.7860000133514404;2.9670000076293945;3.946000099182129
2010-06-30;0.17000000178813934;1.7949999570846558;2.9509999752044678;3.9089999198913574
2010-07-01;0.16500000655651093;1.7949999570846558;2.927000045776367;3.868000030517578
2010-07-02;0.1599999964237213;1.812000036239624;2.9790000915527344;3.940999984741211
2010-07-03;;;;
2010-07-04;;;;
2010-07-05;;;;
2010-07-06;0.1599999964237213;1.7599999904632568;2.931999921798706;3.8919999599456787
2010-07-07;0.1550000011920929;1.7760000228881836;2.9800000190734863;3.9539999961853027
2010-07-08;0.14499999582767487;1.8009999990463257;3.0199999809265137;4.000999927520752
2010-07-09;0.14499999582767487;1.8389999866485596;3.055999994277954;4.039999961853027
2010-07-10;;;;
2010-07-11;;;;
2010-07-12;0.14000000059604645;1.8289999961853027;3.0460000038146973;4.039999961853027
2010-07-13;0.14499999582767487;1.8869999647140503;3.114000082015991;4.10099983215332
2010-07-14;0.14499999582767487;1.8140000104904175;3.049999952316284;4.0329999923706055
2010-07-15;0.14499999582767487;1.7410000562667847;2.9779999256134033;3.9679999351501465
2010-07-16;0.14499999582767487;1.690000057220459;2.938999891281128;3.9489998817443848
2010-07-17;;;;
2010-07-18;;;;
2010-07-19;0.14499999582767487;1.7059999704360962;2.9639999866485596;3.98799991607666
2010-07-20;0.15000000596046448;1.6749999523162842;2.931999921798706;3.9630000591278076
2010-07-21;0.15000000596046448;1.6469999551773071;2.8919999599456787;3.9010000228881836
2010-07-22;0.14499999582767487;1.6710000038146973;2.931999921798706;3.947999954223633
2010-07-23;0.14499999582767487;1.7289999723434448;2.99399995803833;4.019000053405762
2010-07-24;;;;
2010-07-25;;;;
2010-07-26;0.14499999582767487;1.7319999933242798;2.99399995803833;4.01800012588501
2010-07-27;0.15000000596046448;1.7869999408721924;3.046999931335449;4.079999923706055
2010-07-28;0.14499999582767487;1.7070000171661377;3.000999927520752;4.067999839782715
2010-07-29;0.14499999582767487;1.7009999752044678;2.999000072479248;4.079999923706055
2010-07-30;0.14000000059604645;1.5980000495910645;2.9070000648498535;3.9769999980926514
2010-07-31;;;;
2010-08-01;;;;
2010-08-02;0.14000000059604645;1.6399999856948853;2.9630000591278076;4.066999912261963
2010-08-03;0.15000000596046448;1.5540000200271606;2.9140000343322754;4.046000003814697
2010-08-04;0.14499999582767487;1.6160000562667847;2.9519999027252197;4.071000099182129
2010-08-05;0.14000000059604645;1.5770000219345093;2.9149999618530273;4.065000057220459
2010-08-06;0.14000000059604645;1.50600004196167;2.8239998817443848;4.001999855041504
2010-08-07;;;;
2010-08-08;;;;
2010-08-09;0.14000000059604645;1.5260000228881836;2.822000026702881;4.006999969482422
2010-08-10;0.14499999582767487;1.4819999933242798;2.7809998989105225;4.03000020980835
2010-08-11;0.14499999582767487;1.4259999990463257;2.684999942779541;3.9210000038146973
2010-08-12;0.15000000596046448;1.4630000591278076;2.734999895095825;3.930999994277954
2010-08-13;0.14499999582767487;1.4600000381469727;2.687999963760376;3.869999885559082
2010-08-14;;;;
2010-08-15;;;;
2010-08-16;0.15000000596046448;1.3830000162124634;2.575000047683716;3.7200000286102295
2010-08-17;0.1550000011920929;1.4299999475479126;2.6449999809265137;3.7699999809265137
2010-08-18;0.15000000596046448;1.4429999589920044;2.6410000324249268;3.7339999675750732
2010-08-19;0.14499999582767487;1.3919999599456787;2.5789999961853027;3.6570000648498535
2010-08-20;0.14499999582767487;1.4490000009536743;2.611999988555908;3.6610000133514404
2010-08-21;;;;
2010-08-22;;;;
2010-08-23;0.15000000596046448;1.4229999780654907;2.6070001125335693;3.6659998893737793
2010-08-24;0.1550000011920929;1.3309999704360962;2.499000072479248;3.563999891281128
2010-08-25;0.15000000596046448;1.3830000162124634;2.5380001068115234;3.575000047683716
2010-08-26;0.14499999582767487;1.3860000371932983;2.499000072479248;3.5309998989105225
2010-08-27;0.14000000059604645;1.496000051498413;2.6519999504089355;3.697999954223633
2010-08-28;;;;
2010-08-29;;;;
2010-08-30;0.12999999523162842;1.3930000066757202;2.5450000762939453;3.6019999980926514
2010-08-31;0.13500000536441803;1.3420000076293945;2.4769999980926514;3.5329999923706055
2010-09-01;0.12999999523162842;1.409000039100647;2.5820000171661377;3.6619999408721924
2010-09-02;0.125;1.4240000247955322;2.628000020980835;3.7260000705718994
2010-09-03;0.125;1.4850000143051147;2.7060000896453857;3.7829999923706055
2010-09-04;;;;
2010-09-05;;;;
2010-09-06;;;;
2010-09-07;0.11999999731779099;1.406999945640564;2.6089999675750732;3.6689999103546143
2010-09-08;0.12999999523162842;1.4539999961853027;2.6540000438690186;3.7230000495910645
2010-09-09;0.13500000536441803;1.565999984741211;2.760999917984009;3.8450000286102295
2010-09-10;0.13500000536441803;1.5829999446868896;2.7950000762939453;3.872999906539917
2010-09-11;;;;
2010-09-12;;;;
2010-09-13;0.13500000536441803;1.5069999694824219;2.740999937057495;3.8420000076293945
2010-09-14;0.14499999582767487;1.4279999732971191;2.6659998893737793;3.7860000133514404
2010-09-15;0.15000000596046448;1.4429999589920044;2.7230000495910645;3.874000072479248
2010-09-16;0.15000000596046448;1.4620000123977661;2.759000062942505;3.9230000972747803
2010-09-17;0.14499999582767487;1.440000057220459;2.746000051498413;3.9110000133514404
2010-09-18;;;;
2010-09-19;;;;
2010-09-20;0.15000000596046448;1.4170000553131104;2.7060000896453857;3.865999937057495
2010-09-21;0.1550000011920929;1.3109999895095825;2.5940001010894775;3.7850000858306885
2010-09-22;0.1550000011920929;1.3109999895095825;2.5480000972747803;3.742000102996826
2010-09-23;0.15000000596046448;1.3209999799728394;2.555000066757202;3.7330000400543213
2010-09-24;0.14000000059604645;1.3519999980926514;2.611999988555908;3.7929999828338623
2010-09-25;;;;
2010-09-26;;;;
2010-09-27;0.12999999523162842;1.281000018119812;2.5169999599456787;3.6989998817443848
2010-09-28;0.15000000596046448;1.225000023841858;2.4560000896453857;3.6480000019073486
2010-09-29;0.1550000011920929;1.2869999408721924;2.50600004196167;3.690999984741211
2010-09-30;0.1550000011920929;1.281000018119812;2.5169999599456787;3.687000036239624
2010-10-01;0.15000000596046448;1.2710000276565552;2.5260000228881836;3.7209999561309814
2010-10-02;;;;
2010-10-03;;;;
2010-10-04;0.14499999582767487;1.2269999980926514;2.4790000915527344;3.7100000381469727
2010-10-05;0.11500000208616257;1.2059999704360962;2.4739999771118164;3.7309999465942383
2010-10-06;0.11500000208616257;1.1640000343322754;2.3989999294281006;3.6649999618530273
2010-10-07;0.11500000208616257;1.1399999856948853;2.3959999084472656;3.7130000591278076
2010-10-08;0.11500000208616257;1.1009999513626099;2.38100004196167;3.746000051498413
2010-10-09;;;;
2010-10-10;;;;
2010-10-11;;;;
2010-10-12;0.11500000208616257;1.1360000371932983;2.421999931335449;3.7939999103546143
2010-10-13;0.12999999523162842;1.1200000047683716;2.430999994277954;3.8269999027252197
2010-10-14;0.13500000536441803;1.1749999523162842;2.494999885559082;3.8980000019073486
2010-10-15;0.13500000536441803;1.1859999895095825;2.5759999752044678;3.999000072479248
2010-10-16;;;;
2010-10-17;;;;
2010-10-18;0.13500000536441803;1.1180000305175781;2.490999937057495;3.927000045776367
2010-10-19;0.13500000536441803;1.097000002861023;2.4749999046325684;3.9019999504089355
2010-10-20;0.13500000536441803;1.090000033378601;2.4700000286102295;3.888000011444092
2010-10-21;0.11999999731779099;1.1260000467300415;2.5309998989105225;3.940000057220459
2010-10-22;0.11999999731779099;1.1449999809265137;2.562999963760376;3.937000036239624
2010-10-23;;;;
2010-10-24;;;;
2010-10-25;0.11500000208616257;1.1729999780654907;2.553999900817871;3.9070000648498535
2010-10-26;0.12999999523162842;1.246999979019165;2.635999917984009;3.99399995803833
2010-10-27;0.12999999523162842;1.3040000200271606;2.7119998931884766;4.040999889373779
2010-10-28;0.125;1.2369999885559082;2.6610000133514404;4.053999900817871
2010-10-29;0.10999999940395355;1.1790000200271606;2.611999988555908;4.0
2010-10-30;;;;
2010-10-31;;;;
2010-11-01;0.10499999672174454;1.1629999876022339;2.628000020980835;4.017000198364258
2010-11-02;0.125;1.152999997138977;2.5940001010894775;3.934000015258789
2010-11-03;0.11999999731779099;1.121000051498413;2.61899995803833;4.063000202178955
2010-11-04;0.11500000208616257;1.031000018119812;2.4839999675750732;4.044000148773193
2010-11-05;0.11999999731779099;1.0950000286102295;2.5360000133514404;4.125999927520752
2010-11-06;;;;
2010-11-07;;;;
2010-11-08;0.10999999940395355;1.1299999952316284;2.562999963760376;4.138000011444092
2010-11-09;0.125;1.2549999952316284;2.6589999198913574;4.25
2010-11-10;0.125;1.2079999446868896;2.6480000019073486;4.236999988555908
2010-11-11;0.125;1.2079999446868896;2.6480000019073486;4.236999988555908
2010-11-12;0.125;1.3480000495910645;2.75600004196167;4.26800012588501
2010-11-13;;;;
2010-11-14;;;;
2010-11-15;0.12999999523162842;1.4930000305175781;2.9110000133514404;4.373000144958496
2010-11-16;0.13500000536441803;1.4670000076293945;2.8469998836517334;4.256999969482422
2010-11-17;0.13500000536441803;1.4570000171661377;2.864000082015991;4.28000020980835
2010-11-18;0.13500000536441803;1.4880000352859497;2.9019999504089355;4.283999919891357
2010-11-19;0.12999999523162842;1.5119999647140503;2.875;4.251999855041504
2010-11-20;;;;
2010-11-21;;;;
2010-11-22;0.125;1.4329999685287476;2.812999963760376;4.209000110626221
2010-11-23;0.14000000059604645;1.3860000371932983;2.76200008392334;4.168000221252441
2010-11-24;0.15000000596046448;1.5579999685287476;2.9140000343322754;4.296000003814697
2010-11-25;;;;
2010-11-26;;;;
2010-11-27;;;;
2010-11-28;;;;
2010-11-29;0.1550000011920929;1.496999979019165;2.822000026702881;4.1479997634887695
2010-11-30;0.1599999964237213;1.4639999866485596;2.796999931335449;4.1020002365112305
2010-12-01;0.1550000011920929;1.621999979019165;2.9639999866485596;4.236999988555908
2010-12-02;0.14499999582767487;1.6749999523162842;3.0;4.265999794006348
2010-12-03;0.12999999523162842;1.61899995803833;3.0169999599456787;4.311999797821045
2010-12-04;;;;
2010-12-05;;;;
2010-12-06;0.125;1.5219999551773071;2.940999984741211;4.25
2010-12-07;0.14000000059604645;1.7519999742507935;3.1649999618530273;4.426000118255615
2010-12-08;0.13500000536441803;1.8519999980926514;3.2360000610351562;4.442999839782715
2010-12-09;0.13500000536441803;1.8990000486373901;3.2230000495910645;4.400000095367432
2010-12-10;0.11500000208616257;1.9539999961853027;3.2960000038146973;4.421999931335449
2010-12-11;;;;
2010-12-12;;;;
2010-12-13;0.11999999731779099;1.8919999599456787;3.2829999923706055;4.401000022888184
2010-12-14;0.13500000536441803;2.0439999103546143;3.4549999237060547;4.556000232696533
2010-12-15;0.13500000536441803;2.0989999771118164;3.5199999809265137;4.5980000495910645
2010-12-16;0.125;2.066999912261963;3.4769999980926514;4.581999778747559
2010-12-17;0.10499999672174454;1.9529999494552612;3.3299999237060547;4.408999919891357
2010-12-18;;;;
2010-12-19;;;;
2010-12-20;0.10000000149011612;1.9529999494552612;3.3489999771118164;4.461999893188477
2010-12-21;0.12999999523162842;1.9620000123977661;3.3259999752044678;4.431000232696533
2010-12-22;0.12999999523162842;2.000999927520752;3.3459999561309814;4.446000099182129
2010-12-23;0.12999999523162842;2.052000045776367;3.3929998874664307;4.474999904632568
2010-12-24;;;;
2010-12-25;;;;
2010-12-26;;;;
2010-12-27;0.11999999731779099;2.0490000247955322;3.3510000705718994;4.421999931335449
2010-12-28;0.14000000059604645;2.1500000953674316;3.4809999465942383;4.548999786376953
2010-12-29;0.125;2.0290000438690186;3.3410000801086426;4.408999919891357
2010-12-30;0.10999999940395355;2.069999933242798;3.36899995803833;4.429999828338623
2010-12-31;0.11500000208616257;2.0160000324249268;3.305000066757202;4.361999988555908
2011-01-01;;;;
2011-01-02;;;;
2011-01-03;0.11999999731779099;2.0209999084472656;3.3420000076293945;4.3979997634887695
2011-01-04;0.13500000536441803;2.0169999599456787;3.3459999561309814;4.436999797821045
2011-01-05;0.13500000536441803;2.1579999923706055;3.4830000400543213;4.551000118255615
2011-01-06;0.14000000059604645;2.0829999446868896;3.4189999103546143;4.533999919891357
2011-01-07;0.13500000536441803;1.9559999704360962;3.328000068664551;4.489999771118164
2011-01-08;;;;
2011-01-09;;;;
2011-01-10;0.13500000536441803;1.9279999732971191;3.303999900817871;4.48799991607666
2011-01-11;0.14499999582767487;1.9620000123977661;3.3410000801086426;4.482999801635742
2011-01-12;0.14499999582767487;1.968999981880188;3.3550000190734863;4.515999794006348
2011-01-13;0.14000000059604645;1.906000018119812;3.3010001182556152;4.493000030517578
2011-01-14;0.14499999582767487;1.9290000200271606;3.3329999446868896;4.531000137329102
2011-01-15;;;;
2011-01-16;;;;
2011-01-17;;;;
2011-01-18;0.14499999582767487;1.9520000219345093;3.364000082015991;4.560999870300293
2011-01-19;0.1550000011920929;1.9320000410079956;3.3369998931884766;4.526000022888184
2011-01-20;0.1550000011920929;2.0510001182556152;3.4590001106262207;4.622000217437744
2011-01-21;0.15000000596046448;2.0199999809265137;3.4159998893737793;4.573999881744385
2011-01-22;;;;
2011-01-23;;;;
2011-01-24;0.15000000596046448;2.010999917984009;3.4079999923706055;4.558000087738037
2011-01-25;0.15000000596046448;1.9329999685287476;3.319000005722046;4.46999979019165
2011-01-26;0.1550000011920929;2.000999927520752;3.427999973297119;4.5980000495910645
2011-01-27;0.14000000059604645;1.9819999933242798;3.384999990463257;4.559000015258789
2011-01-28;0.13500000536441803;1.9259999990463257;3.3289999961853027;4.525000095367432
2011-01-29;;;;
2011-01-30;;;;
2011-01-31;0.14499999582767487;1.9520000219345093;3.378000020980835;4.571000099182129
2011-02-01;0.15000000596046448;2.0209999084472656;3.443000078201294;4.61299991607666
2011-02-02;0.15000000596046448;2.0989999771118164;3.489000082015991;4.639999866485596
2011-02-03;0.14499999582767487;2.1589999198913574;3.5409998893737793;4.6620001792907715
2011-02-04;0.14499999582767487;2.2769999504089355;3.6519999504089355;4.736999988555908
2011-02-05;;;;
2011-02-06;;;;
2011-02-07;0.14000000059604645;2.2750000953674316;3.6440000534057617;4.710999965667725
2011-02-08;0.14499999582767487;2.384999990463257;3.7249999046325684;4.763000011444092
2011-02-09;0.12999999523162842;2.315999984741211;3.6419999599456787;4.695000171661377
2011-02-10;0.10999999940395355;2.3970000743865967;3.7079999446868896;4.7729997634887695
2011-02-11;0.10999999940395355;2.364000082015991;3.6459999084472656;4.7129998207092285
2011-02-12;;;;
2011-02-13;;;;
2011-02-14;0.10999999940395355;2.3510000705718994;3.614000082015991;4.665999889373779
2011-02-15;0.125;2.3369998931884766;3.615999937057495;4.664999961853027
2011-02-16;0.10999999940395355;2.3489999771118164;3.621000051498413;4.673999786376953
2011-02-17;0.09000000357627869;2.2820000648498535;3.5739998817443848;4.6620001792907715
2011-02-18;0.09000000357627869;2.2739999294281006;3.5889999866485596;4.697999954223633
2011-02-19;;;;
2011-02-20;;;;
2011-02-21;;;;
2011-02-22;0.10000000149011612;2.135999917984009;3.4609999656677246;4.605000019073486
2011-02-23;0.11500000208616257;2.1730000972747803;3.486999988555908;4.5980000495910645
2011-02-24;0.11999999731779099;2.186000108718872;3.437999963760376;4.534999847412109
2011-02-25;0.125;2.1710000038146973;3.424999952316284;4.515999794006348
2011-02-26;;;;
2011-02-27;;;;
2011-02-28;0.13500000536441803;2.13700008392334;3.4140000343322754;4.489999771118164
2011-03-01;0.12999999523162842;2.118000030517578;3.4140000343322754;4.489999771118164
2011-03-02;0.11999999731779099;2.1600000858306885;3.4639999866485596;4.554999828338623
2011-03-03;0.125;2.299999952316284;3.572000026702881;4.638999938964844
2011-03-04;0.10999999940395355;2.174999952316284;3.492000102996826;4.60099983215332
2011-03-05;;;;
2011-03-06;;;;
2011-03-07;0.10000000149011612;2.180000066757202;3.496999979019165;4.607999801635742
2011-03-08;0.10499999672174454;2.2119998931884766;3.5439999103546143;4.6579999923706055
2011-03-09;0.0949999988079071;2.1470000743865967;3.4690001010894775;4.598999977111816
2011-03-10;0.06499999761581421;2.058000087738037;3.3929998874664307;4.535999774932861
2011-03-11;0.07000000029802322;2.0429999828338623;3.3929998874664307;4.540999889373779
2011-03-12;;;;
2011-03-13;;;;
2011-03-14;0.07500000298023224;1.972000002861023;3.3469998836517334;4.520999908447266
2011-03-15;0.0949999988079071;1.9700000286102295;3.322999954223633;4.4679999351501465
2011-03-16;0.08500000089406967;1.8630000352859497;3.2119998931884766;4.388000011444092
2011-03-17;0.07000000029802322;1.9019999504089355;3.247999906539917;4.426000118255615
2011-03-18;0.06499999761581421;1.9429999589920044;3.2769999504089355;4.428999900817871
