Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-08,0.10092189908027649,0.10136066559485943,0.10092189908027649,0.10092189908027649,469033600.0,0.0,0.0
1980-12-15,0.09609554024143382,0.09960564422760311,0.08863576885296817,0.0991668775677681,490134400.0,0.0,0.0
1980-12-22,0.10399326227638385,0.12505548633622032,0.10399326227638385,0.12461671978235245,187891200.0,0.0,0.0
1980-12-29,0.12637178869941904,0.1268105553033487,0.11979033650848528,0.12110662460327148,219452800.0,0.0,0.0
1981-01-05,0.11891280245944537,0.11891280245944537,0.10618787973233496,0.11189179867506027,197904000.0,0.0,0.0
1981-01-12,0.11189172703629277,0.11189172703629277,0.1070653326683193,0.10882038623094559,88502400.0,0.0,0.0
1981-01-19,0.11540192563279662,0.11627945896816833,0.11189181572531887,0.11496315896511078,134332800.0,0.0,0.0
1981-01-26,0.11364686864557663,0.11364686864557663,0.09916687756776811,0.0991668775677681,166588800.0,0.0,0.0
1981-02-02,0.09390168757345121,0.10136066559485943,0.09346292691736849,0.10092189908027649,92579200.0,0.0,0.0
1981-02-09,0.09653429094221473,0.09653429094221473,0.08951328694820404,0.08951328694820404,74659200.0,0.0,0.0
1981-02-16,0.09170709962386524,0.09653428797539454,0.0851256474852562,0.0851256474852562,78198400.0,0.0,0.0
1981-02-23,0.0864419362512129,0.0939017066887099,0.08337059345791005,0.09302417933940887,76182400.0,0.0,0.0
1981-03-02,0.09346295990967173,0.09390172072063646,0.08995205909013748,0.08995205909013748,58620800.0,0.0,0.0
1981-03-09,0.08337060214829568,0.08337060214829568,0.07591083093320697,0.0781046524643898,364112000.0,0.0,0.0
1981-03-16,0.08117678167674645,0.09126834371980631,0.08117678167674645,0.09039081633090973,170329600.0,0.0,0.0
1981-03-23,0.09390171035866485,0.09477923774226221,0.08688070625066757,0.08688070625066757,81760000.0,0.0,0.0
1981-03-30,0.08688070285511411,0.09346294594331009,0.08512564815651208,0.09302417933940887,107856000.0,0.0,0.0
1981-04-06,0.09170712903164524,0.09828937417866963,0.09039084052522894,0.09785061329603195,101404800.0,0.0,0.0
1981-04-13,0.0978505555134707,0.09828931613701213,0.08775820583105087,0.08775820583105087,80640000.0,0.0,0.0
1981-04-20,0.09039082369193731,0.10311575397717189,0.09039082369193731,0.10179946571588516,175952000.0,0.0,0.0
1981-04-27,0.10136068198305176,0.10136068198305176,0.09785057859136889,0.09960562735795975,113523200.0,0.0,0.0
1981-05-04,0.09960560614193881,0.09960560614193881,0.09609550349790874,0.09828931838274002,68208000.0,0.0,0.0
1981-05-11,0.09653430432081223,0.0978505984865129,0.09434048852264756,0.09653430432081223,30934400.0,0.0,0.0
1981-05-18,0.0982893258077327,0.11101425805891088,0.09653427142388703,0.1101367250084877,106512000.0,0.0,0.0
1981-05-25,0.11013671281386096,0.11671895985127592,0.10969795805423015,0.11627940833568573,368211200.0,0.0,0.0
1981-06-01,0.1162795032121771,0.11671905508641296,0.11057556951294463,0.11101433634757996,244876800.0,0.0,0.0
1981-06-08,0.1075041487999852,0.11584065415590876,0.10706538227677853,0.1140855997800827,303094400.0,0.0,0.0
1981-06-15,0.11408559627773517,0.11408559627773517,0.1061878576874733,0.1061878576874733,259145600.0,0.0,0.0
1981-06-22,0.10267697037610858,0.10487157663343441,0.10136068233200854,0.10223821550607681,96947200.0,0.0,0.0
1981-06-29,0.09960563602429612,0.09960563602429612,0.09039081633090973,0.09039081633090973,247251200.0,0.0,0.0
1981-07-06,0.08819700014329467,0.09214666159529246,0.0781046524643898,0.0781046524643898,137043200.0,0.0,0.0
1981-07-13,0.07986049766696825,0.09126835515149942,0.07986049766696825,0.09082958847284317,111529600.0,0.0,0.0
1981-07-20,0.0851256755364228,0.0851256755364228,0.07942095796265655,0.0842481479048729,141568000.0,0.0,0.0
1981-07-27,0.08775820583105087,0.08819696645459231,0.08337057030313771,0.08775820583105087,76540800.0,0.0,0.0
1981-08-03,0.08775823021608069,0.09126833961375133,0.08688070286666302,0.08863575756549835,81334400.0,0.0,0.0
1981-08-10,0.0868807110428685,0.0868807110428685,0.0802992582321167,0.0802992582321167,149408000.0,0.0,0.0
1981-08-17,0.0785434082140744,0.0785434082140744,0.07064566761255264,0.07064566761255264,115606400.0,0.0,0.0
1981-08-24,0.066696006414071,0.07108442837552535,0.06625723979259666,0.07064566761255264,161324800.0,0.0,0.0
1981-08-31,0.07064570638213667,0.07678839558580439,0.07064570638213667,0.07152323424816132,150080000.0,0.0,0.0
