Date,Open,High,Low,Close,Adj Close,Volume
2020-08-11,3353.64990234375,3353.64990234375,3326.43994140625,3334.080078125,3334.080078125,439818281
2020-08-12,3355.4599609375,3376.75,3355.4599609375,3376.389892578125,3376.389892578125,0
2020-08-12,3376.449951171875,3381.449951171875,3374.47998046875,3377.260009765625,3377.260009765625,314645173
2020-08-12,3377.22998046875,3383.139892578125,3374.639892578125,3381.669921875,3381.669921875,245039007
2020-08-12,3381.7099609375,3383.2099609375,3370.840087890625,3371.60009765625,3371.60009765625,219989925
2020-08-12,3371.6298828125,3384.8701171875,3371.6298828125,3382.580078125,3382.580078125,194615346
2020-08-12,3382.5400390625,3387.889892578125,3380.699951171875,3385.77001953125,3385.77001953125,234801603
2020-08-12,3385.739990234375,3386.2099609375,3377.97998046875,3379.81005859375,3379.81005859375,316443271
2020-08-13,3372.949951171875,3384.52001953125,3369.7099609375,3382.159912109375,3382.159912109375,0
2020-08-13,3381.919921875,3385.739990234375,3380.27001953125,3382.969970703125,3382.969970703125,242581596
2020-08-13,3382.969970703125,3384.889892578125,3379.719970703125,3383.10009765625,3383.10009765625,187464421
2020-08-13,3383.080078125,3387.239990234375,3379.320068359375,3380.6201171875,3380.6201171875,157987731
2020-08-13,3380.639892578125,3383.39990234375,3367.409912109375,3373.429931640625,3373.429931640625,193142377
2020-08-13,3373.469970703125,3376.570068359375,3363.35009765625,3376.030029296875,3376.030029296875,231818962
2020-08-13,3376.10009765625,3377.77001953125,3370.469970703125,3373.2900390625,3373.2900390625,288484913
2020-08-14,3368.659912109375,3373.1201171875,3363.89990234375,3367.199951171875,3367.199951171875,0
2020-08-14,3367.360107421875,3376.6201171875,3366.830078125,3375.800048828125,3375.800048828125,220763739
2020-08-14,3375.840087890625,3377.800048828125,3372.070068359375,3374.030029296875,3374.030029296875,176245335
2020-08-14,3374.030029296875,3377.56005859375,3372.47998046875,3375.919921875,3375.919921875,148680986
2020-08-14,3375.929931640625,3378.510009765625,3372.320068359375,3374.340087890625,3374.340087890625,173120298
2020-08-14,3374.3701171875,3375.8701171875,3363.31005859375,3365.81005859375,3365.81005859375,176821598
2020-08-14,3365.77001953125,3372.840087890625,3361.639892578125,3372.43994140625,3372.43994140625,251728196
2020-08-17,3380.860107421875,3386.5,3379.219970703125,3383.469970703125,3383.469970703125,0
2020-08-17,3383.47998046875,3387.590087890625,3381.6298828125,3385.889892578125,3385.889892578125,248599038
2020-08-17,3385.840087890625,3385.929931640625,3381.830078125,3382.840087890625,3382.840087890625,168801974
2020-08-17,3382.77001953125,3386.4599609375,3382.77001953125,3384.989990234375,3384.989990234375,163799261
2020-08-17,3385.010009765625,3386.25,3384.0400390625,3385.030029296875,3385.030029296875,167048728
2020-08-17,3385.02001953125,3385.81005859375,3380.510009765625,3383.429931640625,3383.429931640625,198547956
2020-08-17,3383.409912109375,3385.760009765625,3381.260009765625,3382.419921875,3382.419921875,285106376
2020-08-18,3387.0400390625,3395.06005859375,3371.590087890625,3372.080078125,3372.080078125,0
2020-08-18,3371.919921875,3386.820068359375,3370.14990234375,3386.10009765625,3386.10009765625,215542804
2020-08-18,3386.10009765625,3389.010009765625,3386.10009765625,3388.570068359375,3388.570068359375,168333595
2020-08-18,3388.580078125,3392.8701171875,3388.570068359375,3390.39990234375,3390.39990234375,151284512
2020-08-18,3390.389892578125,3393.030029296875,3389.139892578125,3391.699951171875,3391.699951171875,162356881
2020-08-18,3391.699951171875,3394.52001953125,3390.25,3391.550048828125,3391.550048828125,196461317
2020-08-18,3391.530029296875,3393.0,3386.919921875,3389.60009765625,3389.60009765625,274474210
2020-08-19,3392.510009765625,3395.909912109375,3389.510009765625,3392.52001953125,3392.52001953125,0
2020-08-19,3396.030029296875,3397.1201171875,3393.639892578125,3396.6201171875,3396.6201171875,272530016
2020-08-19,3396.610107421875,3399.5400390625,3396.3798828125,3397.5,3397.5,187289744
2020-08-19,3397.590087890625,3397.85009765625,3393.72998046875,3395.139892578125,3395.139892578125,165029661
2020-08-19,3395.159912109375,3399.0400390625,3381.570068359375,3384.800048828125,3384.800048828125,209070887
2020-08-19,3384.780029296875,3391.52001953125,3380.550048828125,3382.22998046875,3382.22998046875,204013931
2020-08-19,3382.1298828125,3383.469970703125,3369.659912109375,3375.590087890625,3375.590087890625,300610959
2020-08-20,3360.47998046875,3375.89990234375,3354.800048828125,3374.72998046875,3374.72998046875,0
2020-08-20,3374.699951171875,3378.169921875,3370.969970703125,3375.6201171875,3375.6201171875,232148228
2020-08-20,3375.6201171875,3381.639892578125,3374.22998046875,3379.0400390625,3379.0400390625,185285191
2020-08-20,3379.050048828125,3380.030029296875,3374.7900390625,3378.10009765625,3378.10009765625,156951984
2020-08-20,3378.1298828125,3384.239990234375,3377.909912109375,3383.820068359375,3383.820068359375,162356306
2020-08-20,3383.830078125,3389.070068359375,3381.330078125,3383.5,3383.5,193288422
2020-08-20,3383.469970703125,3390.800048828125,3382.0400390625,3385.260009765625,3385.260009765625,272202122
2020-08-21,3386.010009765625,3390.929931640625,3379.31005859375,3388.1298828125,3388.1298828125,0
2020-08-21,3388.2099609375,3392.5,3385.199951171875,3388.449951171875,3388.449951171875,233679890
2020-08-21,3388.590087890625,3391.050048828125,3382.409912109375,3389.679931640625,3389.679931640625,186473539
2020-08-21,3389.64990234375,3390.669921875,3386.3701171875,3388.949951171875,3388.949951171875,154042854
2020-08-21,3388.9599609375,3393.81005859375,3388.340087890625,3393.780029296875,3393.780029296875,151514517
2020-08-21,3393.75,3399.9599609375,3393.68994140625,3398.080078125,3398.080078125,203799941
2020-08-21,3398.080078125,3399.429931640625,3394.52001953125,3397.669921875,3397.669921875,302945153
2020-08-24,3418.090087890625,3426.989990234375,3415.780029296875,3423.639892578125,3423.639892578125,0
2020-08-24,3423.659912109375,3425.669921875,3413.1298828125,3417.050048828125,3417.050048828125,352893570
2020-08-24,3417.030029296875,3423.409912109375,3416.840087890625,3419.77001953125,3419.77001953125,254358595
2020-08-24,3419.77001953125,3423.360107421875,3418.7099609375,3420.75,3420.75,195660262
2020-08-24,3420.719970703125,3422.4599609375,3417.969970703125,3420.320068359375,3420.320068359375,176867452
2020-08-24,3420.300048828125,3421.889892578125,3414.02001953125,3421.889892578125,3421.889892578125,220594115
2020-08-24,3421.949951171875,3432.090087890625,3420.909912109375,3432.090087890625,3432.090087890625,305809942
2020-08-25,3435.949951171875,3439.159912109375,3427.7900390625,3430.489990234375,3430.489990234375,0
2020-08-25,3430.2900390625,3436.919921875,3425.840087890625,3433.68994140625,3433.68994140625,277584777
2020-08-25,3433.739990234375,3434.169921875,3426.340087890625,3431.330078125,3431.330078125,207803801
2020-08-25,3431.330078125,3436.2099609375,3430.239990234375,3435.75,3435.75,169722587
2020-08-25,3435.739990234375,3438.820068359375,3433.179931640625,3438.820068359375,3438.820068359375,174832049
2020-08-25,3438.719970703125,3443.320068359375,3437.719970703125,3443.1201171875,3443.1201171875,201441991
2020-08-25,3443.110107421875,3444.2099609375,3441.669921875,3443.530029296875,3443.530029296875,278799107
2020-08-26,3449.969970703125,3452.239990234375,3444.14990234375,3452.179931640625,3452.179931640625,0
2020-08-26,3452.110107421875,3457.639892578125,3451.6298828125,3457.510009765625,3457.510009765625,264700115
2020-08-26,3457.429931640625,3472.7900390625,3456.739990234375,3471.550048828125,3471.550048828125,209895857
2020-08-26,3471.449951171875,3472.75,3465.699951171875,3469.889892578125,3469.889892578125,183238655
2020-08-26,3469.860107421875,3481.070068359375,3469.52001953125,3480.260009765625,3480.260009765625,180165544
2020-08-26,3480.360107421875,3480.889892578125,3465.830078125,3479.949951171875,3479.949951171875,236598877
2020-08-26,3479.9599609375,3480.679931640625,3474.7900390625,3478.929931640625,3478.929931640625,283170808
2020-08-27,3485.139892578125,3497.590087890625,3477.25,3494.5400390625,3494.5400390625,0
2020-08-27,3494.6201171875,3501.239990234375,3489.81005859375,3492.570068359375,3492.570068359375,294916574
2020-08-27,3492.47998046875,3501.3798828125,3485.18994140625,3485.239990234375,3485.239990234375,225821601
2020-08-27,3485.27001953125,3488.070068359375,3468.35009765625,3485.2900390625,3485.2900390625,246329158
2020-08-27,3485.27001953125,3496.27001953125,3478.8701171875,3496.239990234375,3496.239990234375,192297469
2020-08-27,3496.219970703125,3499.320068359375,3490.52001953125,3496.969970703125,3496.969970703125,229505077
2020-08-27,3496.989990234375,3498.10009765625,3484.280029296875,3484.56005859375,3484.56005859375,302437422
2020-08-28,3494.68994140625,3498.47998046875,3488.090087890625,3491.169921875,3491.169921875,0
2020-08-28,3491.050048828125,3495.159912109375,3484.320068359375,3494.39990234375,3494.39990234375,243614406
2020-08-28,3494.31005859375,3497.4599609375,3492.409912109375,3494.330078125,3494.330078125,209887656
2020-08-28,3494.3701171875,3499.06005859375,3490.6298828125,3490.6298828125,3490.6298828125,182098787
2020-08-28,3490.6298828125,3497.60009765625,3490.0,3497.030029296875,3497.030029296875,181024863
2020-08-28,3497.02001953125,3508.070068359375,3495.6298828125,3506.050048828125,3506.050048828125,214983752
2020-08-28,3506.050048828125,3509.22998046875,3504.39990234375,3507.81005859375,3507.81005859375,310055229
2020-08-31,3509.72998046875,3509.72998046875,3500.780029296875,3503.679931640625,3503.679931640625,0
2020-08-31,3503.679931640625,3510.0,3493.25,3497.0,3497.0,308345875
2020-08-31,3496.9599609375,3508.719970703125,3493.889892578125,3505.860107421875,3505.860107421875,234407627
2020-08-31,3505.889892578125,3509.2099609375,3503.27001953125,3508.0,3508.0,212578295
2020-08-31,3507.93994140625,3510.7099609375,3505.780029296875,3505.89990234375,3505.89990234375,199261887
2020-08-31,3505.93994140625,3510.81005859375,3500.93994140625,3506.659912109375,3506.659912109375,235742802
2020-08-31,3506.679931640625,3514.77001953125,3500.320068359375,3500.320068359375,3500.320068359375,388656072
2020-09-01,3507.43994140625,3515.139892578125,3494.60009765625,3515.139892578125,3515.139892578125,0
2020-09-01,3515.429931640625,3515.909912109375,3506.260009765625,3510.14990234375,3510.14990234375,294853935
2020-09-01,3510.139892578125,3513.9599609375,3508.56005859375,3511.89990234375,3511.89990234375,261416219
2020-09-01,3511.8701171875,3514.320068359375,3510.25,3512.330078125,3512.330078125,195267130
2020-09-01,3512.3798828125,3519.919921875,3511.47998046875,3519.56005859375,3519.56005859375,207066951
2020-09-01,3519.60009765625,3521.260009765625,3516.43994140625,3517.1298828125,3517.1298828125,222388613
2020-09-01,3517.10009765625,3528.030029296875,3516.090087890625,3527.3701171875,3527.3701171875,302143836
2020-09-02,3543.760009765625,3551.18994140625,3535.22998046875,3551.080078125,3551.080078125,0
2020-09-02,3551.10009765625,3554.18994140625,3542.7900390625,3545.81005859375,3545.81005859375,316769749
2020-09-02,3545.699951171875,3556.52001953125,3538.199951171875,3555.8701171875,3555.8701171875,281754764
2020-09-02,3555.89990234375,3566.860107421875,3555.1298828125,3566.6298828125,3566.6298828125,203312525
2020-09-02,3566.52001953125,3568.8798828125,3560.02001953125,3567.25,3567.25,216617194
2020-09-02,3567.1298828125,3580.280029296875,3565.409912109375,3578.030029296875,3578.030029296875,283490047
2020-09-02,3578.090087890625,3588.110107421875,3576.56005859375,3580.179931640625,3580.179931640625,392947825
2020-09-03,3564.739990234375,3564.739990234375,3521.780029296875,3527.06005859375,3527.06005859375,0
2020-09-03,3527.050048828125,3531.659912109375,3453.0,3472.8701171875,3472.8701171875,533217468
2020-09-03,3472.39990234375,3494.669921875,3466.5400390625,3476.0400390625,3476.0400390625,322286631
2020-09-03,3476.35009765625,3477.989990234375,3444.530029296875,3469.77001953125,3469.77001953125,291237471
2020-09-03,3469.739990234375,3469.739990234375,3448.0,3456.219970703125,3456.219970703125,264207825
2020-09-03,3456.18994140625,3468.760009765625,3429.14990234375,3430.5400390625,3430.5400390625,329456079
2020-09-03,3430.3701171875,3459.6201171875,3427.409912109375,3455.820068359375,3455.820068359375,433630304
2020-09-04,3454.60009765625,3479.14990234375,3391.989990234375,3391.989990234375,3391.989990234375,0
2020-09-04,3392.7099609375,3400.5400390625,3349.6298828125,3363.699951171875,3363.699951171875,501708325
2020-09-04,3363.909912109375,3406.469970703125,3363.39990234375,3405.85009765625,3405.85009765625,351681584
2020-09-04,3405.97998046875,3416.050048828125,3386.889892578125,3394.2900390625,3394.2900390625,271265117
2020-09-04,3394.1298828125,3416.330078125,3385.56005859375,3415.530029296875,3415.530029296875,217980950
2020-09-04,3415.530029296875,3455.1298828125,3411.449951171875,3451.139892578125,3451.139892578125,334876049
2020-09-04,3451.010009765625,3451.010009765625,3424.300048828125,3426.72998046875,3426.72998046875,366783967
2020-09-08,3371.8798828125,3375.860107421875,3340.030029296875,3374.56005859375,3374.56005859375,0
2020-09-08,3374.7099609375,3379.969970703125,3352.7099609375,3364.860107421875,3364.860107421875,405050377
2020-09-08,3364.929931640625,3366.199951171875,3345.2099609375,3358.7900390625,3358.7900390625,323496832
2020-09-08,3358.820068359375,3372.9599609375,3356.169921875,3368.9599609375,3368.9599609375,234995294
2020-09-08,3369.02001953125,3377.610107421875,3353.7900390625,3354.510009765625,3354.510009765625,249419645
2020-09-08,3354.6298828125,3354.6298828125,3329.719970703125,3350.3701171875,3350.3701171875,357275184
2020-09-08,3350.199951171875,3354.840087890625,3329.27001953125,3331.669921875,3331.669921875,430450362
2020-09-09,3369.820068359375,3398.699951171875,3366.840087890625,3395.949951171875,3395.949951171875,0
2020-09-09,3395.52001953125,3403.239990234375,3389.64990234375,3400.679931640625,3400.679931640625,333648584
2020-09-09,3400.669921875,3408.409912109375,3398.679931640625,3405.830078125,3405.830078125,210709277
2020-09-09,3405.949951171875,3422.330078125,3405.949951171875,3417.949951171875,3417.949951171875,206296479
2020-09-09,3417.989990234375,3420.830078125,3407.60009765625,3410.280029296875,3410.280029296875,220406217
2020-09-09,3410.330078125,3424.02001953125,3410.330078125,3422.429931640625,3422.429931640625,233145927
2020-09-09,3422.3701171875,3424.77001953125,3397.27001953125,3399.02001953125,3399.02001953125,352192117
2020-09-10,3412.56005859375,3425.550048828125,3412.2900390625,3414.139892578125,3414.139892578125,0
2020-09-10,3413.77001953125,3422.06005859375,3382.050048828125,3407.860107421875,3407.860107421875,349423323
2020-09-10,3407.889892578125,3408.3798828125,3383.889892578125,3388.330078125,3388.330078125,231088833
2020-09-10,3388.320068359375,3395.419921875,3374.260009765625,3385.81005859375,3385.81005859375,218069460
2020-09-10,3385.780029296875,3391.320068359375,3343.159912109375,3343.860107421875,3343.860107421875,251961426
2020-09-10,3343.580078125,3362.0,3329.25,3340.419921875,3340.419921875,376031820
2020-09-10,3340.389892578125,3356.02001953125,3336.510009765625,3338.1201171875,3338.1201171875,393115098
2020-09-11,3352.699951171875,3364.780029296875,3337.89990234375,3354.840087890625,3354.840087890625,0
2020-09-11,3354.5400390625,3368.949951171875,3345.919921875,3356.340087890625,3356.340087890625,285839885
2020-09-11,3355.860107421875,3357.840087890625,3344.580078125,3352.639892578125,3352.639892578125,217169504
2020-09-11,3352.60009765625,3352.60009765625,3316.2900390625,3316.739990234375,3316.739990234375,264765049
2020-09-11,3316.72998046875,3330.510009765625,3310.469970703125,3324.340087890625,3324.340087890625,243539742
2020-09-11,3324.340087890625,3348.64990234375,3324.010009765625,3347.159912109375,3347.159912109375,267476076
2020-09-11,3347.1298828125,3352.860107421875,3338.580078125,3341.3798828125,3341.3798828125,334922158
2020-09-14,3363.56005859375,3402.929931640625,3363.56005859375,3401.219970703125,3401.219970703125,0
2020-09-14,3401.1298828125,3401.1298828125,3390.8701171875,3396.56005859375,3396.56005859375,281311554
2020-09-14,3396.530029296875,3400.590087890625,3393.199951171875,3395.929931640625,3395.929931640625,232288895
2020-09-14,3395.97998046875,3397.530029296875,3380.9599609375,3386.139892578125,3386.139892578125,215476385
2020-09-14,3386.239990234375,3392.590087890625,3379.5400390625,3387.35009765625,3387.35009765625,218217920
2020-09-14,3387.169921875,3390.18994140625,3374.52001953125,3381.81005859375,3381.81005859375,265936690
2020-09-14,3381.800048828125,3396.4599609375,3379.31005859375,3382.699951171875,3382.699951171875,345659819
2020-09-15,3407.72998046875,3419.47998046875,3407.72998046875,3412.3798828125,3412.3798828125,0
2020-09-15,3412.409912109375,3417.7900390625,3405.300048828125,3414.760009765625,3414.760009765625,314860990
2020-09-15,3414.72998046875,3417.330078125,3410.699951171875,3414.780029296875,3414.780029296875,239087419
2020-09-15,3414.760009765625,3418.340087890625,3413.27001953125,3414.010009765625,3414.010009765625,199792728
2020-09-15,3413.93994140625,3415.429931640625,3403.14990234375,3407.139892578125,3407.139892578125,220897990
2020-09-15,3407.139892578125,3408.820068359375,3394.9599609375,3398.909912109375,3398.909912109375,286143531
2020-09-15,3398.780029296875,3403.0400390625,3389.25,3400.830078125,3400.830078125,377551418
2020-09-16,3411.22998046875,3416.64990234375,3405.760009765625,3409.719970703125,3409.719970703125,0
2020-09-16,3409.7900390625,3421.659912109375,3402.239990234375,3420.300048828125,3420.300048828125,355890598
2020-09-16,3420.31005859375,3421.22998046875,3412.070068359375,3414.469970703125,3414.469970703125,263991991
2020-09-16,3414.4599609375,3414.510009765625,3405.219970703125,3405.909912109375,3405.909912109375,271203553
2020-09-16,3405.9599609375,3425.27001953125,3402.97998046875,3421.719970703125,3421.719970703125,309107945
2020-09-16,3421.7900390625,3428.919921875,3392.419921875,3395.1298828125,3395.1298828125,388428980
2020-09-16,3395.080078125,3404.27001953125,3384.449951171875,3384.570068359375,3384.570068359375,385451144
2020-09-17,3346.860107421875,3365.929931640625,3330.389892578125,3355.169921875,3355.169921875,0
2020-09-17,3355.39990234375,3375.169921875,3349.889892578125,3364.719970703125,3364.719970703125,334796800
2020-09-17,3364.639892578125,3368.27001953125,3328.820068359375,3335.639892578125,3335.639892578125,303054715
2020-09-17,3335.669921875,3344.75,3330.409912109375,3339.31005859375,3339.31005859375,239068043
2020-09-17,3339.320068359375,3351.3798828125,3338.429931640625,3338.489990234375,3338.489990234375,215089946
2020-09-17,3338.340087890625,3344.510009765625,3329.18994140625,3335.800048828125,3335.800048828125,275154236
2020-09-17,3335.320068359375,3357.949951171875,3334.300048828125,3357.7099609375,3357.7099609375,373030064
2020-09-18,3357.3798828125,3362.27001953125,3342.909912109375,3356.0400390625,3356.0400390625,0
2020-09-18,3356.2099609375,3356.8798828125,3335.179931640625,3339.4599609375,3339.4599609375,309990726
2020-09-18,3339.550048828125,3344.909912109375,3329.3701171875,3333.050048828125,3333.050048828125,271484162
2020-09-18,3333.139892578125,3333.3701171875,3302.97998046875,3302.97998046875,3302.97998046875,273980785
2020-09-18,3302.989990234375,3314.43994140625,3292.39990234375,3312.110107421875,3312.110107421875,273568830
2020-09-18,3312.090087890625,3324.080078125,3308.4599609375,3324.06005859375,3324.06005859375,264872774
2020-09-18,3324.010009765625,3327.360107421875,3317.889892578125,3318.56005859375,3318.56005859375,491842675
2020-09-21,3285.570068359375,3285.570068359375,3236.2900390625,3238.60009765625,3238.60009765625,0
2020-09-21,3238.35009765625,3249.5,3229.10009765625,3236.780029296875,3236.780029296875,389171233
2020-09-21,3236.5400390625,3257.260009765625,3230.860107421875,3254.2099609375,3254.2099609375,281446770
2020-09-21,3254.31005859375,3255.97998046875,3238.580078125,3255.199951171875,3255.199951171875,238540210
2020-09-21,3255.159912109375,3259.219970703125,3239.409912109375,3244.760009765625,3244.760009765625,234196773
2020-09-21,3244.75,3265.25,3233.719970703125,3261.6298828125,3261.6298828125,295287415
2020-09-21,3261.60009765625,3281.5400390625,3257.010009765625,3281.5400390625,3281.5400390625,412650885
2020-09-22,3295.75,3303.409912109375,3282.72998046875,3299.2900390625,3299.2900390625,0
2020-09-22,3299.260009765625,3300.969970703125,3270.949951171875,3283.570068359375,3283.570068359375,304243903
2020-09-22,3283.56005859375,3294.419921875,3275.469970703125,3292.18994140625,3292.18994140625,226147588
2020-09-22,3292.219970703125,3295.610107421875,3281.56005859375,3295.1298828125,3295.1298828125,193820419
2020-09-22,3295.1201171875,3310.139892578125,3293.669921875,3305.419921875,3305.419921875,220364444
2020-09-22,3305.56005859375,3314.419921875,3301.3798828125,3313.8798828125,3313.8798828125,243671600
2020-09-22,3313.989990234375,3320.31005859375,3308.659912109375,3315.360107421875,3315.360107421875,336495540
2020-09-23,3320.110107421875,3323.35009765625,3301.18994140625,3307.570068359375,3307.570068359375,0
2020-09-23,3307.590087890625,3309.6298828125,3296.919921875,3298.39990234375,3298.39990234375,271657309
2020-09-23,3296.6298828125,3299.64990234375,3283.260009765625,3290.639892578125,3290.639892578125,221768300
2020-09-23,3290.60009765625,3298.409912109375,3288.52001953125,3290.530029296875,3290.530029296875,187117592
2020-09-23,3290.550048828125,3291.610107421875,3258.31005859375,3261.050048828125,3261.050048828125,253908084
2020-09-23,3260.780029296875,3263.179931640625,3236.909912109375,3248.050048828125,3248.050048828125,353043756
2020-09-23,3247.820068359375,3250.929931640625,3232.570068359375,3236.97998046875,3236.97998046875,406551245
2020-09-24,3226.139892578125,3254.719970703125,3209.449951171875,3238.510009765625,3238.510009765625,0
2020-09-24,3234.840087890625,3246.0400390625,3224.169921875,3241.47998046875,3241.47998046875,313107437
2020-09-24,3241.52001953125,3263.8701171875,3240.679931640625,3259.080078125,3259.080078125,249357408
2020-09-24,3259.070068359375,3275.050048828125,3246.989990234375,3274.360107421875,3274.360107421875,227964667
2020-09-24,3274.3701171875,3278.699951171875,3254.4599609375,3257.320068359375,3257.320068359375,235396650
2020-09-24,3257.030029296875,3266.27001953125,3230.739990234375,3233.81005859375,3233.81005859375,274907547
2020-09-24,3233.830078125,3253.22998046875,3229.919921875,3246.510009765625,3246.510009765625,328720963
2020-09-25,3236.659912109375,3253.43994140625,3228.43994140625,3251.820068359375,3251.820068359375,0
2020-09-25,3251.909912109375,3269.429931640625,3248.780029296875,3265.3701171875,3265.3701171875,268509913
2020-09-25,3265.39990234375,3268.18994140625,3254.739990234375,3261.929931640625,3261.929931640625,203102525
2020-09-25,3261.93994140625,3274.739990234375,3259.070068359375,3273.169921875,3273.169921875,204384752
2020-09-25,3273.169921875,3288.7900390625,3273.0,3287.56005859375,3287.56005859375,215124890
2020-09-25,3287.5400390625,3306.8798828125,3283.9599609375,3304.18994140625,3304.18994140625,261183881
2020-09-25,3304.199951171875,3304.330078125,3293.31005859375,3298.97998046875,3298.97998046875,323936759
